signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
absent,0.7,SILENCE,NA,bab6.wav,gade_reversed.wav,genstand_reversed.wav,,,,,0,154,154,154,,,z,1.371909125000002,Correct Rejection,0.9088650157753115,victor1,001,2025-11-13_13-47-52,
present,0.5,marked_compressed.wav,marked,bab8.wav,gidsel_reversed.wav,humor_reversed.wav,,,,,0,155,155,155,,,m,0.5283467910001036,Hit,1.2733426527415492,victor1,001,2025-11-13_13-47-52,
present,0.2,kage_compressed.wav,kage,bab4.wav,gaffel_reversed.wav,spænding_reversed.wav,,,,,0,156,156,156,,,m,0.6092996250001761,Hit,0.8724781709799669,victor1,001,2025-11-13_13-47-52,
present,0.2,fase_compressed.wav,fase,bab15.wav,knude_reversed.wav,hage_reversed.wav,,,,,0,157,157,157,,,m,1.2584319169998253,Hit,1.146624064824483,victor1,001,2025-11-13_13-47-52,
present,0.6,enhed_compressed.wav,enhed,bab13.wav,selvmord_reversed.wav,djævel_reversed.wav,,,,,0,158,158,158,,,m,1.5342192089999571,Hit,0.5228209408457173,victor1,001,2025-11-13_13-47-52,
present,0.3,vinde_compressed.wav,vinde,bab13.wav,putte_reversed.wav,traume_reversed.wav,,,,,0,159,159,159,,,m,0.6994394170001215,Hit,0.9433216226078647,victor1,001,2025-11-13_13-47-52,
present,0.1,diamant_compressed.wav,diamant,bab6.wav,talent_reversed.wav,væmmes_reversed.wav,,,,,0,160,160,160,,,m,0.2960296250000738,Hit,1.1273481407815558,victor1,001,2025-11-13_13-47-52,
absent,0.2,SILENCE,NA,bab10.wav,rabies_reversed.wav,diamant_reversed.wav,,,,,0,161,161,161,,,z,1.4174342910000632,Correct Rejection,1.4215983827354965,victor1,001,2025-11-13_13-47-52,
present,0.2,vandfald_compressed.wav,vandfald,bab9.wav,viden_reversed.wav,engel_reversed.wav,,,,,0,162,162,162,,,m,0.27076387500005694,Hit,1.2356215005848514,victor1,001,2025-11-13_13-47-52,
absent,0.6,SILENCE,NA,bab6.wav,blodig_reversed.wav,kærtegn_reversed.wav,,,,,0,163,163,163,,,z,2.6266559589998906,Correct Rejection,1.297752178821497,victor1,001,2025-11-13_13-47-52,
