signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
absent,0.2,SILENCE,NA,babble_46.wav,dæmon_reversed.wav,himlen_reversed.wav,,,,,0,1,1,1,,,z,0.3742705830009072,Correct Rejection,1.3994157025519587,johan_new,001,2025-11-16_23-36-49,
present,0.4,drukne_compressed.wav,drukne,babble_22.wav,leder_reversed.wav,skyldig_reversed.wav,,,,,0,2,2,2,,,z,0.5591865829992457,Miss,1.1925022509665033,johan_new,001,2025-11-16_23-36-49,
present,0.1,plakat_compressed.wav,plakat,babble_10.wav,boble_reversed.wav,skuffe_reversed.wav,,,,,0,3,3,3,,,m,0.30789741600165144,Hit,1.0473023994663662,johan_new,001,2025-11-16_23-36-49,
absent,0.4,SILENCE,NA,babble_28.wav,kande_reversed.wav,hage_reversed.wav,,,,,0,4,4,4,,,z,0.9722972079980536,Correct Rejection,0.5645809285119393,johan_new,001,2025-11-16_23-36-49,
present,0.3,oprør_compressed.wav,oprør,babble_16.wav,syndig_reversed.wav,brutal_reversed.wav,,,,,0,5,5,5,,,z,0.8210497920008493,Miss,1.1817626270006358,johan_new,001,2025-11-16_23-36-49,
present,0.6,fase_compressed.wav,fase,babble_20.wav,viden_reversed.wav,kujon_reversed.wav,,,,,0,6,6,6,,,z,1.0181347919933614,Miss,1.0527059587582754,johan_new,001,2025-11-16_23-36-49,
absent,0.4,SILENCE,NA,babble_4.wav,salat_reversed.wav,opstemt_reversed.wav,,,,,0,7,7,7,,,z,0.5178253329941072,Correct Rejection,1.351536949961052,johan_new,001,2025-11-16_23-36-49,
absent,0.1,SILENCE,NA,babble_11.wav,plakat_reversed.wav,fiasko_reversed.wav,,,,,0,8,8,8,,,z,0.43412137500126846,Correct Rejection,0.6282072243319612,johan_new,001,2025-11-16_23-36-49,
present,0.3,pervers_compressed.wav,pervers,babble_28.wav,rædsel_reversed.wav,rigdom_reversed.wav,,,,,0,9,9,9,,,m,0.38310712500242516,Hit,0.6648587658131342,johan_new,001,2025-11-16_23-36-49,
present,0.4,kugle_compressed.wav,kugle,babble_27.wav,venlig_reversed.wav,fjendtlig_reversed.wav,,,,,0,10,10,10,,,z,0.7060280829973635,Miss,0.736477192645057,johan_new,001,2025-11-16_23-36-49,
present,0.4,avis_compressed.wav,avis,babble_30.wav,gidsel_reversed.wav,engel_reversed.wav,,,,,0,11,11,11,,,m,0.3874022919990239,Hit,1.1881039472711885,johan_new,001,2025-11-16_23-36-49,
absent,0.5,SILENCE,NA,babble_23.wav,illoyal_reversed.wav,cirkel_reversed.wav,,,,,0,12,12,12,,,z,0.604553292003402,Correct Rejection,1.0538763728758238,johan_new,001,2025-11-16_23-36-49,
present,0.5,konge_compressed.wav,konge,babble_26.wav,sejre_reversed.wav,varme_reversed.wav,,,,,0,13,13,13,,,m,2.3136677500006044,Hit,1.2765707032784097,johan_new,001,2025-11-16_23-36-49,
absent,0.3,SILENCE,NA,babble_4.wav,diamant_reversed.wav,gave_reversed.wav,,,,,0,14,14,14,,,z,0.8400200420001056,Correct Rejection,1.3005966815934356,johan_new,001,2025-11-16_23-36-49,
present,0.7,sejre_compressed.wav,sejre,babble_5.wav,grimme_reversed.wav,hjerte_reversed.wav,,,,,0,15,15,15,,,z,1.30504999999539,Miss,1.3082543495570516,johan_new,001,2025-11-16_23-36-49,
present,0.1,succes_compressed.wav,succes,babble_42.wav,metal_reversed.wav,kujon_reversed.wav,,,,,0,16,16,16,,,m,0.8285925829986809,Hit,1.2055469377065777,johan_new,001,2025-11-16_23-36-49,
present,0.7,plakat_compressed.wav,plakat,babble_40.wav,stjerne_reversed.wav,glæde_reversed.wav,,,,,0,17,17,17,,,m,0.4381654169992544,Hit,0.7969955791960713,johan_new,001,2025-11-16_23-36-49,
present,0.3,marked_compressed.wav,marked,babble_5.wav,sæde_reversed.wav,illoyal_reversed.wav,,,,,0,18,18,18,,,m,0.9188437089978834,Hit,0.8039192282959833,johan_new,001,2025-11-16_23-36-49,
present,0.5,mester_compressed.wav,mester,babble_7.wav,sollys_reversed.wav,koldbrand_reversed.wav,,,,,0,19,19,19,,,z,0.3685489999988931,Miss,1.3189052918453608,johan_new,001,2025-11-16_23-36-49,
present,0.4,statue_compressed.wav,statue,babble_34.wav,heldig_reversed.wav,fiasko_reversed.wav,,,,,0,20,20,20,,,m,0.27133512499858625,Hit,0.7373427410576308,johan_new,001,2025-11-16_23-36-49,
present,0.3,sandhed_compressed.wav,sandhed,babble_26.wav,museum_reversed.wav,patent_reversed.wav,,,,,0,21,21,21,,,m,0.23393991599732544,Hit,1.1089381214657013,johan_new,001,2025-11-16_23-36-49,
present,0.4,kiste_compressed.wav,kiste,babble_49.wav,sæde_reversed.wav,flirte_reversed.wav,,,,,0,22,22,22,,,z,0.4124324579970562,Miss,0.6179756045341112,johan_new,001,2025-11-16_23-36-49,
absent,0.7,SILENCE,NA,babble_32.wav,venlig_reversed.wav,sandhed_reversed.wav,,,,,0,23,23,23,,,z,0.42508291699778056,Correct Rejection,0.9589252617072217,johan_new,001,2025-11-16_23-36-49,
present,0.5,affald_compressed.wav,affald,babble_5.wav,utro_reversed.wav,sæde_reversed.wav,,,,,0,24,24,24,,,m,0.4060462089983048,Hit,1.3529680478873591,johan_new,001,2025-11-16_23-36-49,
absent,0.3,SILENCE,NA,babble_39.wav,morder_reversed.wav,dæmon_reversed.wav,,,,,0,25,25,25,,,z,0.8754701249999925,Correct Rejection,1.1707838041801066,johan_new,001,2025-11-16_23-36-49,
absent,0.1,SILENCE,NA,babble_19.wav,jubel_reversed.wav,sæde_reversed.wav,,,,,0,26,26,26,,,z,0.4613122079972527,Correct Rejection,1.245593750423699,johan_new,001,2025-11-16_23-36-49,
absent,0.1,SILENCE,NA,babble_14.wav,sejre_reversed.wav,modgang_reversed.wav,,,,,0,27,27,27,,,z,0.5408604999975068,Correct Rejection,0.9717728703900537,johan_new,001,2025-11-16_23-36-49,
present,0.3,heldig_compressed.wav,heldig,babble_24.wav,frygtsom_reversed.wav,morder_reversed.wav,,,,,0,28,28,28,,,m,0.486825708001561,Hit,0.8742514583596991,johan_new,001,2025-11-16_23-36-49,
absent,0.1,SILENCE,NA,babble_19.wav,redskab_reversed.wav,forkert_reversed.wav,,,,,0,29,29,29,,,z,0.847678582998924,Correct Rejection,0.5628011318826596,johan_new,001,2025-11-16_23-36-49,
absent,0.2,SILENCE,NA,babble_18.wav,giftig_reversed.wav,illoyal_reversed.wav,,,,,0,30,30,30,,,z,0.3540288750009495,Correct Rejection,1.1276237602479036,johan_new,001,2025-11-16_23-36-49,
absent,0.5,SILENCE,NA,babble_29.wav,brænde_reversed.wav,patent_reversed.wav,,,,,0,31,31,31,,,z,0.8155112079984974,Correct Rejection,1.3273084550881942,johan_new,001,2025-11-16_23-36-49,
absent,0.3,SILENCE,NA,babble_20.wav,forkert_reversed.wav,skade_reversed.wav,,,,,0,32,32,32,,,z,2.0085937499970896,Correct Rejection,0.5161958817839377,johan_new,001,2025-11-16_23-36-49,
present,0.3,krise_compressed.wav,krise,babble_35.wav,festlig_reversed.wav,illoyal_reversed.wav,,,,,0,33,33,33,,,z,0.6219899589996203,Miss,1.054965610125633,johan_new,001,2025-11-16_23-36-49,
present,0.4,brænde_compressed.wav,brænde,babble_22.wav,festlig_reversed.wav,albue_reversed.wav,,,,,0,34,34,34,,,z,0.7732479170008446,Miss,0.862555390261028,johan_new,001,2025-11-16_23-36-49,
absent,0.5,SILENCE,NA,babble_10.wav,cirkel_reversed.wav,taxa_reversed.wav,,,,,0,35,35,35,,,z,0.3630232080031419,Correct Rejection,1.2367478411514472,johan_new,001,2025-11-16_23-36-49,
absent,0.3,SILENCE,NA,babble_26.wav,lækker_reversed.wav,konge_reversed.wav,,,,,0,36,36,36,,,z,0.3486992089965497,Correct Rejection,0.6692624455980611,johan_new,001,2025-11-16_23-36-49,
present,0.1,sejre_compressed.wav,sejre,babble_35.wav,kujon_reversed.wav,glæde_reversed.wav,,,,,0,37,37,37,,,z,0.2785106659939629,Miss,1.028912009913447,johan_new,001,2025-11-16_23-36-49,
absent,0.3,SILENCE,NA,babble_30.wav,glæde_reversed.wav,ønske_reversed.wav,,,,,0,38,38,38,,,z,0.587401625001803,Correct Rejection,0.7615406456993277,johan_new,001,2025-11-16_23-36-49,
absent,0.7,SILENCE,NA,babble_45.wav,ledning_reversed.wav,lampe_reversed.wav,,,,,0,39,39,39,,,z,0.32113708299584687,Correct Rejection,1.2846663196959884,johan_new,001,2025-11-16_23-36-49,
absent,0.2,SILENCE,NA,babble_0.wav,ketchup_reversed.wav,jubel_reversed.wav,,,,,0,40,40,40,,,z,0.3280905840001651,Correct Rejection,0.9095932370219545,johan_new,001,2025-11-16_23-36-49,
present,0.7,søsyg_compressed.wav,søsyg,babble_2.wav,finger_reversed.wav,leder_reversed.wav,,,,,0,41,41,41,,,z,0.6355790420057019,Miss,1.324584444980615,johan_new,001,2025-11-16_23-36-49,
present,0.6,passion_compressed.wav,passion,babble_42.wav,voldtægt_reversed.wav,accept_reversed.wav,,,,,0,42,42,42,,,z,0.4902602080037468,Miss,1.4453843311447878,johan_new,001,2025-11-16_23-36-49,
absent,0.7,SILENCE,NA,babble_40.wav,lampe_reversed.wav,affald_reversed.wav,,,,,0,43,43,43,,,z,0.34641233399452176,Correct Rejection,0.9473851711468806,johan_new,001,2025-11-16_23-36-49,
absent,0.1,SILENCE,NA,babble_6.wav,hjerte_reversed.wav,sejre_reversed.wav,,,,,0,44,44,44,,,z,0.941336334006337,Correct Rejection,0.8530604758407586,johan_new,001,2025-11-16_23-36-49,
present,0.2,regnbue_compressed.wav,regnbue,babble_1.wav,lyse_reversed.wav,viden_reversed.wav,,,,,0,45,45,45,,,z,1.848007750006218,Miss,0.7589611137111519,johan_new,001,2025-11-16_23-36-49,
present,0.1,kærtegn_compressed.wav,kærtegn,babble_41.wav,sexet_reversed.wav,kontor_reversed.wav,,,,,0,46,46,46,,,m,0.23097783400589833,Hit,0.832009187247772,johan_new,001,2025-11-16_23-36-49,
absent,0.2,SILENCE,NA,babble_24.wav,sejre_reversed.wav,fedme_reversed.wav,,,,,0,47,47,47,,,z,0.8810547499961103,Correct Rejection,0.5970153616915549,johan_new,001,2025-11-16_23-36-49,
absent,0.3,SILENCE,NA,babble_23.wav,rædsel_reversed.wav,brænde_reversed.wav,,,,,0,48,48,48,,,z,0.7181579999960377,Correct Rejection,0.937064304832626,johan_new,001,2025-11-16_23-36-49,
present,0.6,redskab_compressed.wav,redskab,babble_39.wav,smerte_reversed.wav,vindue_reversed.wav,,,,,0,49,49,49,,,z,0.6752430409978842,Miss,0.7919926612382595,johan_new,001,2025-11-16_23-36-49,
present,0.7,pjece_compressed.wav,pjece,babble_27.wav,vindue_reversed.wav,sikker_reversed.wav,,,,,0,50,50,50,,,m,0.3663119159973576,Hit,1.112720192763128,johan_new,001,2025-11-16_23-36-49,
present,0.6,diamant_compressed.wav,diamant,babble_49.wav,skammel_reversed.wav,statue_reversed.wav,,,,,0,51,51,51,,,m,0.00356166699930327,Hit,1.225812626047135,johan_new,001,2025-11-16_23-36-49,
present,0.1,oprør_compressed.wav,oprør,babble_46.wav,himlen_reversed.wav,enhed_reversed.wav,,,,,0,52,52,52,,,z,0.30814279199694283,Miss,0.5103616762337042,johan_new,001,2025-11-16_23-36-49,
present,0.7,smerte_compressed.wav,smerte,babble_48.wav,magisk_reversed.wav,heldig_reversed.wav,,,,,0,53,53,53,,,m,0.6215340000053402,Hit,1.4550036439971064,johan_new,001,2025-11-16_23-36-49,
present,0.5,banner_compressed.wav,banner,babble_11.wav,oprørt_reversed.wav,borddug_reversed.wav,,,,,0,54,54,54,,,z,0.3349811250009225,Miss,0.7970006440699793,johan_new,001,2025-11-16_23-36-49,
present,0.1,respekt_compressed.wav,respekt,babble_33.wav,kujon_reversed.wav,metal_reversed.wav,,,,,0,55,55,55,,,m,0.2816468749952037,Hit,0.6797908044130029,johan_new,001,2025-11-16_23-36-49,
absent,0.6,SILENCE,NA,babble_22.wav,røver_reversed.wav,pervers_reversed.wav,,,,,0,56,56,56,,,z,0.6839852910052286,Correct Rejection,0.6231912365189003,johan_new,001,2025-11-16_23-36-49,
present,0.4,himlen_compressed.wav,himlen,babble_29.wav,salat_reversed.wav,lækker_reversed.wav,,,,,0,57,57,57,,,m,0.293547999994189,Hit,1.201258833367095,johan_new,001,2025-11-16_23-36-49,
present,0.7,nøgle_compressed.wav,nøgle,babble_21.wav,fase_reversed.wav,sexet_reversed.wav,,,,,0,58,58,58,,,z,0.6018329169965,Miss,1.2151890029502277,johan_new,001,2025-11-16_23-36-49,
absent,0.1,SILENCE,NA,babble_34.wav,traume_reversed.wav,violin_reversed.wav,,,,,0,59,59,59,,,z,0.45620687500195345,Correct Rejection,0.9108133395150292,johan_new,001,2025-11-16_23-36-49,
present,0.1,skyldig_compressed.wav,skyldig,babble_34.wav,kontor_reversed.wav,utro_reversed.wav,,,,,0,60,60,60,,,m,0.3152500419964781,Hit,1.0851897963165849,johan_new,001,2025-11-16_23-36-49,
absent,0.1,SILENCE,NA,babble_48.wav,putte_reversed.wav,vinde_reversed.wav,,,,,0,61,61,61,,,z,0.5025946669993573,Correct Rejection,1.1090461436445476,johan_new,001,2025-11-16_23-36-49,
absent,0.1,SILENCE,NA,babble_18.wav,hjerte_reversed.wav,boble_reversed.wav,,,,,0,62,62,62,,,z,0.42287470899464097,Correct Rejection,0.838877083155852,johan_new,001,2025-11-16_23-36-49,
present,0.4,ære_compressed.wav,ære,babble_33.wav,kiste_reversed.wav,genstand_reversed.wav,,,,,0,63,63,63,,,m,0.28378720799810253,Hit,0.5979739374471436,johan_new,001,2025-11-16_23-36-49,
absent,0.7,SILENCE,NA,babble_47.wav,beskidt_reversed.wav,syndig_reversed.wav,,,,,0,64,64,64,,,z,0.4187789999996312,Correct Rejection,0.7709707001876064,johan_new,001,2025-11-16_23-36-49,
absent,0.5,SILENCE,NA,babble_24.wav,lærer_reversed.wav,succes_reversed.wav,,,,,0,65,65,65,,,z,1.3484319580020383,Correct Rejection,1.2757267531306136,johan_new,001,2025-11-16_23-36-49,
present,0.5,genstand_compressed.wav,genstand,babble_18.wav,syndig_reversed.wav,borddug_reversed.wav,,,,,0,66,66,66,,,m,0.2915915419944213,Hit,1.0856173169223768,johan_new,001,2025-11-16_23-36-49,
absent,0.5,SILENCE,NA,babble_22.wav,plakat_reversed.wav,rædsel_reversed.wav,,,,,0,67,67,67,,,z,0.6168224159991951,Correct Rejection,1.0293165047384258,johan_new,001,2025-11-16_23-36-49,
present,0.6,slagtning_compressed.wav,slagtning,babble_42.wav,illoyal_reversed.wav,sexet_reversed.wav,,,,,0,68,68,68,,,z,0.35590562500146916,Miss,0.854720378647753,johan_new,001,2025-11-16_23-36-49,
present,0.6,rabies_compressed.wav,rabies,babble_40.wav,vinde_reversed.wav,hånlig_reversed.wav,,,,,0,69,69,69,,,z,0.32468133400107035,Miss,1.4618106143990093,johan_new,001,2025-11-16_23-36-49,
present,0.5,albue_compressed.wav,albue,babble_21.wav,ensom_reversed.wav,metal_reversed.wav,,,,,0,70,70,70,,,m,0.2986477919985191,Hit,1.043025909802174,johan_new,001,2025-11-16_23-36-49,
present,0.4,magisk_compressed.wav,magisk,babble_12.wav,latter_reversed.wav,pude_reversed.wav,,,,,0,71,71,71,,,m,0.24228095800208393,Hit,1.4171232979915875,johan_new,001,2025-11-16_23-36-49,
absent,0.7,SILENCE,NA,babble_0.wav,lampe_reversed.wav,marked_reversed.wav,,,,,0,72,72,72,,,z,0.8448002499935683,Correct Rejection,0.6834524519523307,johan_new,001,2025-11-16_23-36-49,
absent,0.4,SILENCE,NA,babble_12.wav,nøgle_reversed.wav,fængsel_reversed.wav,,,,,0,73,73,73,,,z,0.6797970839979826,Correct Rejection,0.8202593172633451,johan_new,001,2025-11-16_23-36-49,
absent,0.5,SILENCE,NA,babble_26.wav,passion_reversed.wav,vandal_reversed.wav,,,,,0,74,74,74,,,z,0.3410788750043139,Correct Rejection,1.276689862153976,johan_new,001,2025-11-16_23-36-49,
absent,0.5,SILENCE,NA,babble_10.wav,genert_reversed.wav,tilfreds_reversed.wav,,,,,0,75,75,75,,,z,0.3588470840040827,Correct Rejection,0.7381799484741158,johan_new,001,2025-11-16_23-36-49,
absent,0.3,SILENCE,NA,babble_4.wav,taxa_reversed.wav,traume_reversed.wav,,,,,0,76,76,76,,,z,0.36291424999944866,Correct Rejection,1.4507860076604575,johan_new,001,2025-11-16_23-36-49,
absent,0.5,SILENCE,NA,babble_16.wav,modgang_reversed.wav,kande_reversed.wav,,,,,0,77,77,77,,,z,0.6955357080005342,Correct Rejection,0.8545794015513942,johan_new,001,2025-11-16_23-36-49,
present,0.7,jubel_compressed.wav,jubel,babble_39.wav,spise_reversed.wav,himlen_reversed.wav,,,,,0,78,78,78,,,z,0.6008357500031707,Miss,0.7105308400734293,johan_new,001,2025-11-16_23-36-49,
absent,0.4,SILENCE,NA,babble_28.wav,hånlig_reversed.wav,festlig_reversed.wav,,,,,0,79,79,79,,,z,0.6963438339953427,Correct Rejection,1.2163970228539625,johan_new,001,2025-11-16_23-36-49,
absent,0.1,SILENCE,NA,babble_22.wav,fjollet_reversed.wav,fjendtlig_reversed.wav,,,,,0,80,80,80,,,z,1.1984118330001365,Correct Rejection,1.0905536339889483,johan_new,001,2025-11-16_23-36-49,
absent,0.4,SILENCE,NA,babble_36.wav,skønhed_reversed.wav,skuffe_reversed.wav,,,,,0,81,81,81,,,z,0.39720383300300455,Correct Rejection,0.6343259006997446,johan_new,001,2025-11-16_23-36-49,
present,0.3,museum_compressed.wav,museum,babble_15.wav,gade_reversed.wav,krise_reversed.wav,,,,,0,82,82,82,,,m,0.2962797079962911,Hit,0.803427531657646,johan_new,001,2025-11-16_23-36-49,
absent,0.7,SILENCE,NA,babble_3.wav,vindue_reversed.wav,knude_reversed.wav,,,,,0,83,83,83,,,z,0.4563186669984134,Correct Rejection,1.4674908516893532,johan_new,001,2025-11-16_23-36-49,
present,0.1,genert_compressed.wav,genert,babble_5.wav,sexet_reversed.wav,kujon_reversed.wav,,,,,0,84,84,84,,,m,0.3242905839942978,Hit,0.5704195058067673,johan_new,001,2025-11-16_23-36-49,
present,0.2,fiasko_compressed.wav,fiasko,babble_28.wav,beskidt_reversed.wav,krise_reversed.wav,,,,,0,85,85,85,,,m,0.3112607500006561,Hit,0.6155678262013156,johan_new,001,2025-11-16_23-36-49,
absent,0.7,SILENCE,NA,babble_13.wav,trofæ_reversed.wav,trussel_reversed.wav,,,,,0,86,86,86,,,z,0.3961331250029616,Correct Rejection,1.0854570875720562,johan_new,001,2025-11-16_23-36-49,
present,0.6,skammel_compressed.wav,skammel,babble_0.wav,trussel_reversed.wav,bombe_reversed.wav,,,,,0,87,87,87,,,z,0.40621858299709857,Miss,0.5053943094512909,johan_new,001,2025-11-16_23-36-49,
absent,0.6,SILENCE,NA,babble_29.wav,ankel_reversed.wav,rådden_reversed.wav,,,,,0,88,88,88,,,z,0.7538472090018331,Correct Rejection,0.5413254024844165,johan_new,001,2025-11-16_23-36-49,
absent,0.6,SILENCE,NA,babble_29.wav,tumor_reversed.wav,fiasko_reversed.wav,,,,,0,89,89,89,,,z,0.3517857909973827,Correct Rejection,1.0892388763814647,johan_new,001,2025-11-16_23-36-49,
absent,0.2,SILENCE,NA,babble_7.wav,smerte_reversed.wav,plakat_reversed.wav,,,,,0,90,90,90,,,z,0.34519012500095414,Correct Rejection,1.053044098128664,johan_new,001,2025-11-16_23-36-49,
present,0.3,utro_compressed.wav,utro,babble_36.wav,nøgle_reversed.wav,grusom_reversed.wav,,,,,0,91,91,91,,,m,0.2588976250044652,Hit,0.6836979973503079,johan_new,001,2025-11-16_23-36-49,
absent,0.5,SILENCE,NA,babble_28.wav,albue_reversed.wav,himlen_reversed.wav,,,,,0,92,92,92,,,z,0.6543152910016943,Correct Rejection,1.1321260778907987,johan_new,001,2025-11-16_23-36-49,
absent,0.6,SILENCE,NA,babble_27.wav,finger_reversed.wav,tumor_reversed.wav,,,,,0,93,93,93,,,z,0.7252049579983577,Correct Rejection,1.4731254902648387,johan_new,001,2025-11-16_23-36-49,
absent,0.6,SILENCE,NA,babble_49.wav,grusom_reversed.wav,forpint_reversed.wav,,,,,0,94,94,94,,,z,0.5577456249957322,Correct Rejection,1.113199695663262,johan_new,001,2025-11-16_23-36-49,
present,0.2,opstemt_compressed.wav,opstemt,babble_5.wav,mester_reversed.wav,dæmon_reversed.wav,,,,,0,95,95,95,,,z,0.24503783399995882,Miss,1.1519924520913398,johan_new,001,2025-11-16_23-36-49,
present,0.7,statue_compressed.wav,statue,babble_21.wav,forfald_reversed.wav,kontor_reversed.wav,,,,,0,96,96,96,,,m,0.353407167000114,Hit,1.3673858128019958,johan_new,001,2025-11-16_23-36-49,
present,0.3,sindssyg_compressed.wav,sindssyg,babble_32.wav,fremskridt_reversed.wav,glæde_reversed.wav,,,,,0,97,97,97,,,m,0.23582175000046846,Hit,1.2607659050895852,johan_new,001,2025-11-16_23-36-49,
absent,0.2,SILENCE,NA,babble_20.wav,avis_reversed.wav,borddug_reversed.wav,,,,,0,98,98,98,,,z,1.0198448749943054,Correct Rejection,0.8645561378334722,johan_new,001,2025-11-16_23-36-49,
present,0.2,statue_compressed.wav,statue,babble_42.wav,ønske_reversed.wav,vandfald_reversed.wav,,,,,0,99,99,99,,,m,0.6449961660036934,Hit,0.9182271393089191,johan_new,001,2025-11-16_23-36-49,
absent,0.4,SILENCE,NA,babble_22.wav,konge_reversed.wav,engel_reversed.wav,,,,,0,100,100,100,,,z,0.7231747080004425,Correct Rejection,0.8668550974724084,johan_new,001,2025-11-16_23-36-49,
present,0.5,kontor_compressed.wav,kontor,babble_31.wav,talent_reversed.wav,sygdom_reversed.wav,,,,,0,101,101,101,,,m,0.28911329199763713,Hit,0.5977898106272692,johan_new,001,2025-11-16_23-36-49,
absent,0.3,SILENCE,NA,babble_6.wav,taber_reversed.wav,forpint_reversed.wav,,,,,0,102,102,102,,,z,0.519293541998195,Correct Rejection,1.0540312709519262,johan_new,001,2025-11-16_23-36-49,
absent,0.1,SILENCE,NA,babble_48.wav,viden_reversed.wav,regnbue_reversed.wav,,,,,0,103,103,103,,,z,0.6487901669970597,Correct Rejection,0.6989184181195932,johan_new,001,2025-11-16_23-36-49,
absent,0.6,SILENCE,NA,babble_15.wav,konge_reversed.wav,grimme_reversed.wav,,,,,0,104,104,104,,,z,0.28606137500173645,Correct Rejection,0.9795139584256259,johan_new,001,2025-11-16_23-36-49,
