signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
absent,0.2,SILENCE,NA,bab6.wav,redning_reversed.wav,fængsel_reversed.wav,,,,,0,165,165,165,,,z,1.1318380419997993,Correct Rejection,0.6136647982736474,johanv1,001,2025-11-13_16-36-05,
present,0.7,sindssyg_compressed.wav,sindssyg,bab15.wav,festlig_reversed.wav,traume_reversed.wav,,,,,0,166,166,166,,,m,0.27329979200021626,Hit,0.9418714768038939,johanv1,001,2025-11-13_16-36-05,
absent,0.6,SILENCE,NA,bab21.wav,offer_reversed.wav,fremskridt_reversed.wav,,,,,0,167,167,167,,,z,1.160084457999801,Correct Rejection,1.455450481991656,johanv1,001,2025-11-13_16-36-05,
absent,0.7,SILENCE,NA,bab6.wav,vandfald_reversed.wav,lyse_reversed.wav,,,,,0,168,168,168,,,z,2.5909636249998584,Correct Rejection,0.5577171286471084,johanv1,001,2025-11-13_16-36-05,
present,0.7,minder_compressed.wav,minder,bab8.wav,mave_reversed.wav,kage_reversed.wav,,,,,0,169,169,169,,,m,0.24155541699929017,Hit,1.3517340147401966,johanv1,001,2025-11-13_16-36-05,
present,0.7,ketchup_compressed.wav,ketchup,bab14.wav,bange_reversed.wav,kontor_reversed.wav,,,,,0,170,170,170,,,m,0.8231440420004219,Hit,0.7285358116296214,johanv1,001,2025-11-13_16-36-05,
present,0.7,giftig_compressed.wav,giftig,bab14.wav,feber_reversed.wav,dæmpet_reversed.wav,,,,,0,171,171,171,,,m,1.2747940000008384,Hit,0.9650421271507886,johanv1,001,2025-11-13_16-36-05,
absent,0.5,SILENCE,NA,bab20.wav,vandfald_reversed.wav,ørken_reversed.wav,,,,,0,172,172,172,,,z,1.394735457999559,Correct Rejection,0.5670926978196793,johanv1,001,2025-11-13_16-36-05,
present,0.7,misbrug_compressed.wav,misbrug,bab4.wav,hage_reversed.wav,vindue_reversed.wav,,,,,0,173,173,173,,,m,1.61428908400012,Hit,1.4684557720254976,johanv1,001,2025-11-13_16-36-05,
absent,0.2,SILENCE,NA,bab15.wav,taber_reversed.wav,luksus_reversed.wav,,,,,0,174,174,174,,,z,1.1551437919997625,Correct Rejection,0.8061471753652147,johanv1,001,2025-11-13_16-36-05,
absent,0.7,SILENCE,NA,bab15.wav,gave_reversed.wav,pude_reversed.wav,,,,,0,175,175,175,,,z,0.9673094159998072,Correct Rejection,1.1256929438275918,johanv1,001,2025-11-13_16-36-05,
absent,0.4,SILENCE,NA,bab10.wav,nonne_reversed.wav,sygdom_reversed.wav,,,,,0,176,176,176,,,z,1.3440210409999054,Correct Rejection,1.187339322305479,johanv1,001,2025-11-13_16-36-05,
absent,0.4,SILENCE,NA,bab6.wav,ørken_reversed.wav,fjendtlig_reversed.wav,,,,,0,177,177,177,,,z,0.5698427080005786,Correct Rejection,1.2637200166742888,johanv1,001,2025-11-13_16-36-05,
absent,0.4,SILENCE,NA,bab5.wav,blomstre_reversed.wav,plakat_reversed.wav,,,,,0,178,178,178,,,z,1.3152013750004699,Correct Rejection,0.8085527505042162,johanv1,001,2025-11-13_16-36-05,
present,0.4,bygning_compressed.wav,bygning,bab21.wav,bombe_reversed.wav,kæle_reversed.wav,,,,,0,179,179,179,,,z,1.87240649999967,Miss,0.7133716781862082,johanv1,001,2025-11-13_16-36-05,
absent,0.4,SILENCE,NA,bab8.wav,jubel_reversed.wav,fase_reversed.wav,,,,,0,180,180,180,,,z,1.1916920829999071,Correct Rejection,1.2242302229274054,johanv1,001,2025-11-13_16-36-05,
