trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
26,AM07NES.JPG,røver_compressed.wav,negative,babble_94.wav,hånlig_reversed.wav,grimme_reversed.wav,,,,,0,130,130,130,,,3,0.09254469999905268,1738,001,2025-11-27_13-52-04,
101,AF03NES.JPG,ferie_compressed.wav,positive,babble_88.wav,magisk_reversed.wav,djævel_reversed.wav,,,,,0,131,131,131,,,4,0.13872789999913948,1738,001,2025-11-27_13-52-04,
5,AF08NES.JPG,albue_compressed.wav,neutral,babble_61.wav,utro_reversed.wav,banner_reversed.wav,,,,,0,132,132,132,,,4,0.22632320000047912,1738,001,2025-11-27_13-52-04,
43,AM09NES.JPG,SILENCE,no-prime,babble_27.wav,dæmon_reversed.wav,modgang_reversed.wav,,,,,0,133,133,133,,,3,0.13416879999931552,1738,001,2025-11-27_13-52-04,
76,AM16NES.JPG,rabies_compressed.wav,negative,babble_70.wav,smerte_reversed.wav,redskab_reversed.wav,,,,,0,134,134,134,,,4,0.1906990000006772,1738,001,2025-11-27_13-52-04,
74,AF26ANS.JPG,forfald_compressed.wav,negative,babble_22.wav,redskab_reversed.wav,selvmord_reversed.wav,,,,,0,135,135,135,,,2,0.15999969999938912,1738,001,2025-11-27_13-52-04,
80,AM02NES.JPG,ærlig_compressed.wav,positive,babble_89.wav,patent_reversed.wav,fase_reversed.wav,,,,,0,136,136,136,,,3,0.08814080000047397,1738,001,2025-11-27_13-52-04,
103,AM25HAS.JPG,marked_compressed.wav,neutral,babble_21.wav,lækker_reversed.wav,banner_reversed.wav,,,,,0,137,137,137,,,8,0.17872410000018135,1738,001,2025-11-27_13-52-04,
16,AM03HAS.JPG,SILENCE,no-prime,babble_32.wav,glæde_reversed.wav,skuffe_reversed.wav,,,,,0,138,138,138,,,8,0.07624720000058005,1738,001,2025-11-27_13-52-04,
18,AF32HAS.JPG,rabies_compressed.wav,negative,babble_44.wav,grimme_reversed.wav,cirkel_reversed.wav,,,,,0,139,139,139,,,9,0.0292950999992172,1738,001,2025-11-27_13-52-04,
143,AM31HAS.JPG,passion_compressed.wav,positive,babble_68.wav,cirkel_reversed.wav,trussel_reversed.wav,,,,,0,140,140,140,,,7,0.11564379999981611,1738,001,2025-11-27_13-52-04,
155,AM30NES.JPG,bange_compressed.wav,negative,babble_41.wav,sikker_reversed.wav,sæde_reversed.wav,,,,,0,141,141,141,,,4,0.09395760000006703,1738,001,2025-11-27_13-52-04,
151,AF18ANS.JPG,kujon_compressed.wav,negative,babble_46.wav,sandhed_reversed.wav,ledning_reversed.wav,,,,,0,142,142,142,,,3,0.18608709999898565,1738,001,2025-11-27_13-52-04,
94,AF02NES.JPG,kande_compressed.wav,neutral,babble_97.wav,tortur_reversed.wav,spænding_reversed.wav,,,,,0,143,143,143,,,4,0.0920138000001316,1738,001,2025-11-27_13-52-04,
188,AF10ANS.JPG,brænde_compressed.wav,negative,babble_2.wav,sandhed_reversed.wav,spise_reversed.wav,,,,,0,144,144,144,,,2,0.16851179999866872,1738,001,2025-11-27_13-52-04,
89,AM26ANS.JPG,SILENCE,no-prime,babble_37.wav,taber_reversed.wav,finger_reversed.wav,,,,,0,145,145,145,,,2,0.17342199999984587,1738,001,2025-11-27_13-52-04,
67,AF10NES.JPG,gidsel_compressed.wav,negative,babble_92.wav,fjollet_reversed.wav,kæle_reversed.wav,,,,,0,146,146,146,,,3,0.04178630000023986,1738,001,2025-11-27_13-52-04,
114,AM18NES.JPG,frihed_compressed.wav,positive,babble_82.wav,jubel_reversed.wav,accept_reversed.wav,,,,,0,147,147,147,,,6,0.27836349999961385,1738,001,2025-11-27_13-52-04,
44,AM35ANS.JPG,feber_compressed.wav,negative,babble_64.wav,tumor_reversed.wav,gade_reversed.wav,,,,,0,148,148,148,,,3,0.11894120000033581,1738,001,2025-11-27_13-52-04,
128,AF22HAS.JPG,heldig_compressed.wav,positive,babble_64.wav,sikker_reversed.wav,ensom_reversed.wav,,,,,0,149,149,149,,,7,0.10137659999963944,1738,001,2025-11-27_13-52-04,
81,AM14NES.JPG,kæle_compressed.wav,positive,babble_38.wav,kujon_reversed.wav,tortur_reversed.wav,,,,,0,150,150,150,,,4,0.05786739999894053,1738,001,2025-11-27_13-52-04,
152,AM29ANS.JPG,SILENCE,no-prime,babble_88.wav,hage_reversed.wav,museum_reversed.wav,,,,,0,151,151,151,,,2,0.07429790000060166,1738,001,2025-11-27_13-52-04,
182,AF17NES.JPG,musik_compressed.wav,positive,babble_5.wav,kontor_reversed.wav,enhed_reversed.wav,,,,,0,152,152,152,,,3,0.11529340000015509,1738,001,2025-11-27_13-52-04,
21,AF01HAS.JPG,SILENCE,no-prime,babble_43.wav,violin_reversed.wav,koldbrand_reversed.wav,,,,,0,153,153,153,,,7,0.07182560000001104,1738,001,2025-11-27_13-52-04,
71,AM05HAS.JPG,diamant_compressed.wav,positive,babble_57.wav,frygtsom_reversed.wav,giftig_reversed.wav,,,,,0,154,154,154,,,8,0.045852899998862995,1738,001,2025-11-27_13-52-04,
141,AM13HAS.JPG,afvist_compressed.wav,negative,babble_56.wav,salat_reversed.wav,magisk_reversed.wav,,,,,0,155,155,155,,,7,0.0033874000000650994,1738,001,2025-11-27_13-52-04,
120,AF30NES.JPG,grimme_compressed.wav,negative,babble_26.wav,ankel_reversed.wav,nøgle_reversed.wav,,,,,0,156,156,156,,,3,0.08186080000086804,1738,001,2025-11-27_13-52-04,
46,AM15HAS.JPG,tortur_compressed.wav,negative,babble_44.wav,oprør_reversed.wav,ankel_reversed.wav,,,,,0,157,157,157,,,7,0.09012760000041453,1738,001,2025-11-27_13-52-04,
132,AF08ANS.JPG,kande_compressed.wav,neutral,babble_68.wav,frygtsom_reversed.wav,skuffe_reversed.wav,,,,,0,158,158,158,,,4,0.08579660000032163,1738,001,2025-11-27_13-52-04,
59,AF09NES.JPG,vandal_compressed.wav,negative,babble_18.wav,væmmes_reversed.wav,ensom_reversed.wav,,,,,0,159,159,159,,,4,0.028048299998772563,1738,001,2025-11-27_13-52-04,
187,AM18ANS.JPG,gratis_compressed.wav,positive,babble_60.wav,morder_reversed.wav,sejre_reversed.wav,,,,,0,160,160,160,,,3,0.1368771999987075,1738,001,2025-11-27_13-52-04,
57,AF24HAS.JPG,motor_compressed.wav,neutral,babble_16.wav,djævel_reversed.wav,pjece_reversed.wav,,,,,0,161,161,161,,,7,0.1483446999991429,1738,001,2025-11-27_13-52-04,
154,AF25NES.JPG,skade_compressed.wav,negative,babble_13.wav,papir_reversed.wav,trussel_reversed.wav,,,,,0,162,162,162,,,3,0.06568160000097123,1738,001,2025-11-27_13-52-04,
191,AF33HAS.JPG,taber_compressed.wav,negative,babble_17.wav,måned_reversed.wav,ønske_reversed.wav,,,,,0,163,163,163,,,8,0.038700400000379886,1738,001,2025-11-27_13-52-04,
174,AF11NES.JPG,lærer_compressed.wav,neutral,babble_61.wav,mester_reversed.wav,banner_reversed.wav,,,,,0,164,164,164,,,4,0.036513300001388416,1738,001,2025-11-27_13-52-04,
45,AM05ANS.JPG,vandfald_compressed.wav,positive,babble_56.wav,morder_reversed.wav,sæde_reversed.wav,,,,,0,165,165,165,,,2,0.15297610000015993,1738,001,2025-11-27_13-52-04,
6,AF22ANS.JPG,succes_compressed.wav,positive,babble_61.wav,jubel_reversed.wav,kærtegn_reversed.wav,,,,,0,166,166,166,,,2,0.08610640000006242,1738,001,2025-11-27_13-52-04,
193,AF03HAS.JPG,SILENCE,no-prime,babble_22.wav,trussel_reversed.wav,luksus_reversed.wav,,,,,0,167,167,167,,,4,0.14960079999946174,1738,001,2025-11-27_13-52-04,
110,AF21ANS.JPG,vindue_compressed.wav,neutral,babble_10.wav,nedbrud_reversed.wav,genert_reversed.wav,,,,,0,168,168,168,,,3,0.19939759999942908,1738,001,2025-11-27_13-52-04,
2,AM20NES.JPG,SILENCE,no-prime,babble_81.wav,genert_reversed.wav,utro_reversed.wav,,,,,0,169,169,169,,,4,0.03763419999995676,1738,001,2025-11-27_13-52-04,
130,AM07HAS.JPG,accept_compressed.wav,positive,babble_1.wav,smerte_reversed.wav,dæmon_reversed.wav,,,,,0,170,170,170,,,7,0.06531820000054722,1738,001,2025-11-27_13-52-04,
69,AM20ANS.JPG,poesi_compressed.wav,neutral,babble_41.wav,væmmes_reversed.wav,cirkel_reversed.wav,,,,,0,171,171,171,,,4,0.06609799999932875,1738,001,2025-11-27_13-52-04,
97,AM15NES.JPG,rådden_compressed.wav,negative,babble_59.wav,pude_reversed.wav,mave_reversed.wav,,,,,0,172,172,172,,,4,0.0362050999992789,1738,001,2025-11-27_13-52-04,
134,AF24ANS.JPG,opstemt_compressed.wav,positive,babble_50.wav,borddug_reversed.wav,pjece_reversed.wav,,,,,0,173,173,173,,,3,0.061884200000349665,1738,001,2025-11-27_13-52-04,
121,AM09HAS.JPG,SILENCE,no-prime,babble_98.wav,bange_reversed.wav,tilfreds_reversed.wav,,,,,0,174,174,174,,,6,0.13114090000090073,1738,001,2025-11-27_13-52-04,
99,AF27ANS.JPG,minder_compressed.wav,positive,babble_89.wav,feber_reversed.wav,ønske_reversed.wav,,,,,0,175,175,175,,,6,0.060267900000326335,1738,001,2025-11-27_13-52-04,
131,AM21NES.JPG,opstemt_compressed.wav,positive,babble_71.wav,accept_reversed.wav,glæde_reversed.wav,,,,,0,176,176,176,,,4,0.0685286999996606,1738,001,2025-11-27_13-52-04,
162,AF19HAS.JPG,lyse_compressed.wav,positive,babble_0.wav,fjollet_reversed.wav,ugle_reversed.wav,,,,,0,177,177,177,,,8,0.08550540000032925,1738,001,2025-11-27_13-52-04,
104,AM08HAS.JPG,SILENCE,no-prime,babble_58.wav,taxa_reversed.wav,fedme_reversed.wav,,,,,0,178,178,178,,,6,0.10298640000110026,1738,001,2025-11-27_13-52-04,
136,AM34NES.JPG,skade_compressed.wav,negative,babble_91.wav,himlen_reversed.wav,festlig_reversed.wav,,,,,0,179,179,179,,,4,0.06390170000122453,1738,001,2025-11-27_13-52-04,
72,AF07NES.JPG,rådden_compressed.wav,negative,babble_1.wav,latter_reversed.wav,bygning_reversed.wav,,,,,0,180,180,180,,,4,0.0709500000011758,1738,001,2025-11-27_13-52-04,
181,AM29NES.JPG,respekt_compressed.wav,positive,babble_27.wav,drukne_reversed.wav,skammel_reversed.wav,,,,,0,181,181,181,,,3,0.0036027000005560694,1738,001,2025-11-27_13-52-04,
61,AM14ANS.JPG,kontor_compressed.wav,neutral,babble_79.wav,tortur_reversed.wav,misbrug_reversed.wav,,,,,0,182,182,182,,,3,0.07799300000078802,1738,001,2025-11-27_13-52-04,
106,AF08HAS.JPG,SILENCE,no-prime,babble_48.wav,respekt_reversed.wav,marked_reversed.wav,,,,,0,183,183,183,,,7,0.03711660000044503,1738,001,2025-11-27_13-52-04,
184,AF31ANS.JPG,viden_compressed.wav,positive,babble_7.wav,putte_reversed.wav,sygdom_reversed.wav,,,,,0,184,184,184,,,1,0.23452150000048277,1738,001,2025-11-27_13-52-04,
195,AM30HAS.JPG,SILENCE,no-prime,babble_3.wav,selvmord_reversed.wav,drukne_reversed.wav,,,,,0,185,185,185,,,6,0.021375199999965844,1738,001,2025-11-27_13-52-04,
52,AM11HAS.JPG,kugle_compressed.wav,neutral,babble_33.wav,måned_reversed.wav,succes_reversed.wav,,,,,0,186,186,186,,,8,0.24006980000012845,1738,001,2025-11-27_13-52-04,
127,AM01NES.JPG,dæmon_compressed.wav,negative,babble_90.wav,pervers_reversed.wav,forkert_reversed.wav,,,,,0,187,187,187,,,4,0.15667199999916193,1738,001,2025-11-27_13-52-04,
56,AM27ANS.JPG,SILENCE,no-prime,babble_40.wav,slagtning_reversed.wav,leder_reversed.wav,,,,,0,188,188,188,,,3,0.03402509999978065,1738,001,2025-11-27_13-52-04,
3,AF30HAS.JPG,kande_compressed.wav,neutral,babble_44.wav,beskidt_reversed.wav,mave_reversed.wav,,,,,0,189,189,189,,,8,0.6876685999995971,1738,001,2025-11-27_13-52-04,
24,AF04NES.JPG,gratis_compressed.wav,positive,babble_91.wav,hjerte_reversed.wav,blodig_reversed.wav,,,,,0,190,190,190,,,4,0.07700740000109363,1738,001,2025-11-27_13-52-04,
55,AM23NES.JPG,SILENCE,no-prime,babble_40.wav,skyldig_reversed.wav,rædsel_reversed.wav,,,,,0,191,191,191,,,3,0.08930409999993572,1738,001,2025-11-27_13-52-04,
17,AM16ANS.JPG,SILENCE,no-prime,babble_77.wav,himlen_reversed.wav,mester_reversed.wav,,,,,0,192,192,192,,,2,0.06828029999996943,1738,001,2025-11-27_13-52-04,
64,AM31ANS.JPG,fjendtlig_compressed.wav,negative,babble_87.wav,kage_reversed.wav,tortur_reversed.wav,,,,,0,193,193,193,,,1,0.03863110000020242,1738,001,2025-11-27_13-52-04,
