trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
7,AF07HAS.JPG,rotte_compressed.wav,negative,babble_83.wav,rådden_reversed.wav,kujon_reversed.wav,,,,,0,130,130,130,,,9,0.7024339000345208,9123,001,2025-12-06_17-05-17,
9,AM21ANS.JPG,syndig_compressed.wav,negative,babble_78.wav,fiasko_reversed.wav,væmmes_reversed.wav,,,,,0,131,131,131,,,2,0.4999726999667473,9123,001,2025-12-06_17-05-17,
27,AM26ANS.JPG,banner_compressed.wav,neutral,babble_61.wav,baby_reversed.wav,gave_reversed.wav,,,,,0,132,132,132,,,1,0.598180599976331,9123,001,2025-12-06_17-05-17,
104,AM27HAS.JPG,natur_compressed.wav,positive,babble_25.wav,røver_reversed.wav,patent_reversed.wav,,,,,0,133,133,133,,,6,0.8492873999639414,9123,001,2025-12-06_17-05-17,
144,AF33NES.JPG,hage_compressed.wav,neutral,babble_44.wav,blodig_reversed.wav,trofæ_reversed.wav,,,,,0,134,134,134,,,4,1.575092000013683,9123,001,2025-12-06_17-05-17,
125,AF25ANS.JPG,luksus_compressed.wav,positive,babble_86.wav,gidsel_reversed.wav,putte_reversed.wav,,,,,0,135,135,135,,,1,0.652761899982579,9123,001,2025-12-06_17-05-17,
199,AM24NES.JPG,søsyg_compressed.wav,negative,babble_50.wav,jubel_reversed.wav,grimme_reversed.wav,,,,,0,136,136,136,,,5,1.7959184999926947,9123,001,2025-12-06_17-05-17,
141,AM35HAS.JPG,penge_compressed.wav,positive,babble_63.wav,spise_reversed.wav,maling_reversed.wav,,,,,0,137,137,137,,,8,1.2648322000168264,9123,001,2025-12-06_17-05-17,
135,AF12NES.JPG,sandhed_compressed.wav,positive,babble_88.wav,utro_reversed.wav,brutal_reversed.wav,,,,,0,138,138,138,,,2,1.6702119000256062,9123,001,2025-12-06_17-05-17,
158,AF20HAS.JPG,natur_compressed.wav,positive,babble_99.wav,tortur_reversed.wav,luksus_reversed.wav,,,,,0,139,139,139,,,9,2.019443599972874,9123,001,2025-12-06_17-05-17,
115,AM30NES.JPG,frygtsom_compressed.wav,negative,babble_27.wav,vandal_reversed.wav,giftig_reversed.wav,,,,,0,140,140,140,,,2,1.906551300024148,9123,001,2025-12-06_17-05-17,
66,AF30NES.JPG,SILENCE,no-prime,babble_71.wav,fængsel_reversed.wav,poesi_reversed.wav,,,,,0,141,141,141,,,5,0.9119973999913782,9123,001,2025-12-06_17-05-17,
184,AF16ANS.JPG,bombe_compressed.wav,negative,babble_23.wav,redning_reversed.wav,tilfreds_reversed.wav,,,,,0,142,142,142,,,1,0.7098806999856606,9123,001,2025-12-06_17-05-17,
157,AF01NES.JPG,blomstre_compressed.wav,positive,babble_31.wav,sexet_reversed.wav,dollar_reversed.wav,,,,,0,143,143,143,,,4,1.851056499988772,9123,001,2025-12-06_17-05-17,
48,AF35ANS.JPG,forår_compressed.wav,positive,babble_44.wav,blodig_reversed.wav,opstemt_reversed.wav,,,,,0,144,144,144,,,2,0.3980559000046924,9123,001,2025-12-06_17-05-17,
111,AF08HAS.JPG,SILENCE,no-prime,babble_25.wav,mave_reversed.wav,sindssyg_reversed.wav,,,,,0,145,145,145,,,9,0.7313137999735773,9123,001,2025-12-06_17-05-17,
193,AF19HAS.JPG,intim_compressed.wav,positive,babble_99.wav,maling_reversed.wav,tumor_reversed.wav,,,,,0,146,146,146,,,9,0.6377343999920413,9123,001,2025-12-06_17-05-17,
105,AM32NES.JPG,lækker_compressed.wav,positive,babble_30.wav,måned_reversed.wav,fremskridt_reversed.wav,,,,,0,147,147,147,,,2,0.947558999992907,9123,001,2025-12-06_17-05-17,
14,AF27HAS.JPG,patent_compressed.wav,neutral,babble_41.wav,latter_reversed.wav,varme_reversed.wav,,,,,0,148,148,148,,,8,0.6152673999895342,9123,001,2025-12-06_17-05-17,
34,AM08ANS.JPG,luksus_compressed.wav,positive,babble_64.wav,sindssyg_reversed.wav,tortur_reversed.wav,,,,,0,149,149,149,,,2,0.6472833000007086,9123,001,2025-12-06_17-05-17,
73,AM12NES.JPG,redning_compressed.wav,positive,babble_17.wav,brutal_reversed.wav,leder_reversed.wav,,,,,0,150,150,150,,,4,0.46972270001424477,9123,001,2025-12-06_17-05-17,
42,AM06NES.JPG,sollys_compressed.wav,positive,babble_89.wav,sygdom_reversed.wav,papir_reversed.wav,,,,,0,151,151,151,,,2,0.5297737999935634,9123,001,2025-12-06_17-05-17,
20,AM23HAS.JPG,SILENCE,no-prime,babble_37.wav,fjollet_reversed.wav,violin_reversed.wav,,,,,0,152,152,152,,,8,0.41385740000987425,9123,001,2025-12-06_17-05-17,
110,AM17NES.JPG,stjerne_compressed.wav,positive,babble_77.wav,sandhed_reversed.wav,opstemt_reversed.wav,,,,,0,153,153,153,,,2,1.2734884000383317,9123,001,2025-12-06_17-05-17,
6,AF20ANS.JPG,SILENCE,no-prime,babble_16.wav,misbrug_reversed.wav,taxa_reversed.wav,,,,,0,154,154,154,,,1,0.7447245999937877,9123,001,2025-12-06_17-05-17,
183,AM15HAS.JPG,bifald_compressed.wav,positive,babble_82.wav,mave_reversed.wav,patent_reversed.wav,,,,,0,155,155,155,,,8,0.503371300001163,9123,001,2025-12-06_17-05-17,
75,AM29HAS.JPG,intim_compressed.wav,positive,babble_71.wav,plakat_reversed.wav,søsyg_reversed.wav,,,,,0,156,156,156,,,8,0.5701169999665581,9123,001,2025-12-06_17-05-17,
82,AM04HAS.JPG,SILENCE,no-prime,babble_21.wav,dæmpet_reversed.wav,succes_reversed.wav,,,,,0,157,157,157,,,9,0.6492085999925621,9123,001,2025-12-06_17-05-17,
26,AM35ANS.JPG,SILENCE,no-prime,babble_6.wav,metal_reversed.wav,kujon_reversed.wav,,,,,0,158,158,158,,,3,0.3032464000280015,9123,001,2025-12-06_17-05-17,
81,AM25NES.JPG,sindssyg_compressed.wav,negative,babble_65.wav,djævel_reversed.wav,væmmes_reversed.wav,,,,,0,159,159,159,,,2,0.28580460004741326,9123,001,2025-12-06_17-05-17,
44,AM05NES.JPG,hårnål_compressed.wav,neutral,babble_82.wav,slave_reversed.wav,rædsel_reversed.wav,,,,,0,160,160,160,,,2,0.7529085999703966,9123,001,2025-12-06_17-05-17,
68,AM33NES.JPG,SILENCE,no-prime,babble_48.wav,konge_reversed.wav,venlig_reversed.wav,,,,,0,161,161,161,,,2,1.3047498000087216,9123,001,2025-12-06_17-05-17,
90,AM34ANS.JPG,afskyr_compressed.wav,negative,babble_38.wav,hånlig_reversed.wav,kande_reversed.wav,,,,,0,162,162,162,,,1,0.9189363999757916,9123,001,2025-12-06_17-05-17,
185,AF17NES.JPG,forår_compressed.wav,positive,babble_43.wav,fiasko_reversed.wav,kedel_reversed.wav,,,,,0,163,163,163,,,4,0.5632426000083797,9123,001,2025-12-06_17-05-17,
179,AM02HAS.JPG,opstemt_compressed.wav,positive,babble_89.wav,glæde_reversed.wav,grimme_reversed.wav,,,,,0,164,164,164,,,7,0.9005739000276662,9123,001,2025-12-06_17-05-17,
93,AM03ANS.JPG,rotte_compressed.wav,negative,babble_58.wav,bygning_reversed.wav,vinde_reversed.wav,,,,,0,165,165,165,,,1,0.33308820001548156,9123,001,2025-12-06_17-05-17,
123,AF18HAS.JPG,drukne_compressed.wav,negative,babble_75.wav,trofæ_reversed.wav,taxa_reversed.wav,,,,,0,166,166,166,,,9,0.5457816999987699,9123,001,2025-12-06_17-05-17,
28,AF31ANS.JPG,SILENCE,no-prime,babble_68.wav,marked_reversed.wav,forfald_reversed.wav,,,,,0,167,167,167,,,4,1.0964309999835677,9123,001,2025-12-06_17-05-17,
61,AF12HAS.JPG,jubel_compressed.wav,positive,babble_28.wav,varme_reversed.wav,dæmpet_reversed.wav,,,,,0,168,168,168,,,5,1.0958345999824814,9123,001,2025-12-06_17-05-17,
8,AF28HAS.JPG,slagtning_compressed.wav,negative,babble_28.wav,misbrug_reversed.wav,kontor_reversed.wav,,,,,0,169,169,169,,,7,0.123454499989748,9123,001,2025-12-06_17-05-17,
126,AM14HAS.JPG,ønske_compressed.wav,positive,babble_93.wav,kedel_reversed.wav,kugle_reversed.wav,,,,,0,170,170,170,,,8,0.7974884000141174,9123,001,2025-12-06_17-05-17,
152,AF01HAS.JPG,SILENCE,no-prime,babble_5.wav,fjollet_reversed.wav,nonsens_reversed.wav,,,,,0,171,171,171,,,9,0.6931088999845088,9123,001,2025-12-06_17-05-17,
11,AF31NES.JPG,tilfreds_compressed.wav,positive,babble_47.wav,banner_reversed.wav,tilfreds_reversed.wav,,,,,0,172,172,172,,,3,1.7292286999872886,9123,001,2025-12-06_17-05-17,
87,AF21NES.JPG,flirte_compressed.wav,positive,babble_3.wav,rabies_reversed.wav,voldtægt_reversed.wav,,,,,0,173,173,173,,,2,0.6087454000371508,9123,001,2025-12-06_17-05-17,
13,AM29NES.JPG,tumor_compressed.wav,negative,babble_49.wav,rotte_reversed.wav,regnbue_reversed.wav,,,,,0,174,174,174,,,5,0.5759101999574341,9123,001,2025-12-06_17-05-17,
83,AM16NES.JPG,engel_compressed.wav,positive,babble_47.wav,sejre_reversed.wav,taber_reversed.wav,,,,,0,175,175,175,,,4,0.8606784000294283,9123,001,2025-12-06_17-05-17,
18,AM12HAS.JPG,ankel_compressed.wav,neutral,babble_82.wav,finger_reversed.wav,sæde_reversed.wav,,,,,0,176,176,176,,,8,0.6238968999823555,9123,001,2025-12-06_17-05-17,
23,AF19ANS.JPG,SILENCE,no-prime,babble_41.wav,boble_reversed.wav,kugle_reversed.wav,,,,,0,177,177,177,,,1,0.5572838999796659,9123,001,2025-12-06_17-05-17,
84,AM10NES.JPG,bombe_compressed.wav,negative,babble_2.wav,diamant_reversed.wav,motor_reversed.wav,,,,,0,178,178,178,,,4,0.9889756999909878,9123,001,2025-12-06_17-05-17,
39,AF02ANS.JPG,statue_compressed.wav,neutral,babble_12.wav,rædsel_reversed.wav,bygning_reversed.wav,,,,,0,179,179,179,,,1,0.935085499950219,9123,001,2025-12-06_17-05-17,
155,AF29NES.JPG,metal_compressed.wav,neutral,babble_51.wav,kage_reversed.wav,rabies_reversed.wav,,,,,0,180,180,180,,,5,0.567769400018733,9123,001,2025-12-06_17-05-17,
76,AM08HAS.JPG,sikker_compressed.wav,positive,babble_56.wav,hader_reversed.wav,boble_reversed.wav,,,,,0,181,181,181,,,9,0.754683599981945,9123,001,2025-12-06_17-05-17,
134,AF33HAS.JPG,engel_compressed.wav,positive,babble_4.wav,blomstre_reversed.wav,vandal_reversed.wav,,,,,0,182,182,182,,,9,0.7065758000244386,9123,001,2025-12-06_17-05-17,
56,AF22NES.JPG,rigdom_compressed.wav,positive,babble_57.wav,gidsel_reversed.wav,oprør_reversed.wav,,,,,0,183,183,183,,,3,0.7595389000489376,9123,001,2025-12-06_17-05-17,
96,AF06NES.JPG,morder_compressed.wav,negative,babble_36.wav,venlig_reversed.wav,sæde_reversed.wav,,,,,0,184,184,184,,,5,0.5350153000326827,9123,001,2025-12-06_17-05-17,
136,AF33ANS.JPG,grimme_compressed.wav,negative,babble_74.wav,respekt_reversed.wav,nonsens_reversed.wav,,,,,0,185,185,185,,,2,0.595825300028082,9123,001,2025-12-06_17-05-17,
35,AF27NES.JPG,penge_compressed.wav,positive,babble_1.wav,skyldig_reversed.wav,avis_reversed.wav,,,,,0,186,186,186,,,4,0.5997510000015609,9123,001,2025-12-06_17-05-17,
5,AF11HAS.JPG,nonsens_compressed.wav,neutral,babble_44.wav,fedme_reversed.wav,oprør_reversed.wav,,,,,0,187,187,187,,,8,1.0810650999774225,9123,001,2025-12-06_17-05-17,
17,AM19HAS.JPG,SILENCE,no-prime,babble_87.wav,natur_reversed.wav,sikker_reversed.wav,,,,,0,188,188,188,,,9,0.6101298999856226,9123,001,2025-12-06_17-05-17,
72,AF11ANS.JPG,bryllup_compressed.wav,positive,babble_5.wav,knude_reversed.wav,forfald_reversed.wav,,,,,0,189,189,189,,,2,2.754693299997598,9123,001,2025-12-06_17-05-17,
62,AM20ANS.JPG,pjece_compressed.wav,neutral,babble_15.wav,museum_reversed.wav,ørken_reversed.wav,,,,,0,190,190,190,,,3,1.8545444999472238,9123,001,2025-12-06_17-05-17,
163,AM02NES.JPG,grusom_compressed.wav,negative,babble_36.wav,hånlig_reversed.wav,ketchup_reversed.wav,,,,,0,191,191,191,,,1,0.5017639999859966,9123,001,2025-12-06_17-05-17,
97,AF05HAS.JPG,modgang_compressed.wav,negative,babble_72.wav,plakat_reversed.wav,nonne_reversed.wav,,,,,0,192,192,192,,,7,1.2489094999618828,9123,001,2025-12-06_17-05-17,
173,AM28ANS.JPG,vinde_compressed.wav,positive,babble_92.wav,mester_reversed.wav,viden_reversed.wav,,,,,0,193,193,193,,,1,0.15894679998746142,9123,001,2025-12-06_17-05-17,
