trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
48,AM11NES.JPG,blomstre_compressed.wav,positive,babble_5.wav,kontor_reversed.wav,kage_reversed.wav,,,,,0,130,130,130,,,3,1.733467665995704,5050,001,2025-11-26_20-31-26,
100,AM03NES.JPG,kvæles_compressed.wav,negative,babble_13.wav,violin_reversed.wav,gade_reversed.wav,,,,,0,131,131,131,,,2,1.4971919169911416,5050,001,2025-11-26_20-31-26,
71,AF13ANS.JPG,gave_compressed.wav,positive,babble_99.wav,taber_reversed.wav,grimme_reversed.wav,,,,,0,132,132,132,,,2,4.724299000008614,5050,001,2025-11-26_20-31-26,
168,AM04ANS.JPG,brutal_compressed.wav,negative,babble_10.wav,passion_reversed.wav,selvmord_reversed.wav,,,,,0,133,133,133,,,4,1.1945412499917438,5050,001,2025-11-26_20-31-26,
23,AM27NES.JPG,afvist_compressed.wav,negative,babble_96.wav,tortur_reversed.wav,blodig_reversed.wav,,,,,0,134,134,134,,,3,3.2850655000074767,5050,001,2025-11-26_20-31-26,
93,AF04NES.JPG,knude_compressed.wav,neutral,babble_34.wav,frygtsom_reversed.wav,tilfreds_reversed.wav,,,,,0,135,135,135,,,4,0.6849672079988522,5050,001,2025-11-26_20-31-26,
184,AF04HAS.JPG,tumor_compressed.wav,negative,babble_88.wav,syndig_reversed.wav,lærer_reversed.wav,,,,,0,136,136,136,,,8,2.986674290994415,5050,001,2025-11-26_20-31-26,
192,AM34ANS.JPG,violin_compressed.wav,neutral,babble_62.wav,røver_reversed.wav,gade_reversed.wav,,,,,0,137,137,137,,,4,2.840530041998136,5050,001,2025-11-26_20-31-26,
109,AF21HAS.JPG,SILENCE,no-prime,babble_1.wav,koldbrand_reversed.wav,kedel_reversed.wav,,,,,0,138,138,138,,,8,1.6231632089911727,5050,001,2025-11-26_20-31-26,
177,AF11HAS.JPG,mester_compressed.wav,positive,babble_89.wav,kage_reversed.wav,nedbrud_reversed.wav,,,,,0,139,139,139,,,9,3.5846111249993555,5050,001,2025-11-26_20-31-26,
145,AF32NES.JPG,SILENCE,no-prime,babble_99.wav,mave_reversed.wav,pude_reversed.wav,,,,,0,140,140,140,,,6,1.4470094999996945,5050,001,2025-11-26_20-31-26,
193,AF17ANS.JPG,SILENCE,no-prime,babble_42.wav,natur_reversed.wav,oprørt_reversed.wav,,,,,0,141,141,141,,,2,3.795491917000618,5050,001,2025-11-26_20-31-26,
53,AM28HAS.JPG,oprør_compressed.wav,negative,babble_62.wav,fjollet_reversed.wav,banner_reversed.wav,,,,,0,142,142,142,,,6,0.7938190830027452,5050,001,2025-11-26_20-31-26,
196,AF30HAS.JPG,utro_compressed.wav,negative,babble_50.wav,fængsel_reversed.wav,pervers_reversed.wav,,,,,0,143,143,143,,,7,1.2125533329963218,5050,001,2025-11-26_20-31-26,
46,AM05HAS.JPG,fiasko_compressed.wav,negative,babble_68.wav,lampe_reversed.wav,vinde_reversed.wav,,,,,0,144,144,144,,,6,2.719084042008035,5050,001,2025-11-26_20-31-26,
191,AF35HAS.JPG,dæmon_compressed.wav,negative,babble_19.wav,taber_reversed.wav,fremskridt_reversed.wav,,,,,0,145,145,145,,,6,1.7893688330077566,5050,001,2025-11-26_20-31-26,
187,AM31NES.JPG,flirte_compressed.wav,positive,babble_33.wav,luksus_reversed.wav,spise_reversed.wav,,,,,0,146,146,146,,,4,2.107868958002655,5050,001,2025-11-26_20-31-26,
183,AM08ANS.JPG,musik_compressed.wav,positive,babble_44.wav,hjerte_reversed.wav,ledning_reversed.wav,,,,,0,147,147,147,,,3,2.5803281249973224,5050,001,2025-11-26_20-31-26,
104,AF10NES.JPG,humor_compressed.wav,positive,babble_7.wav,drukne_reversed.wav,bombe_reversed.wav,,,,,0,148,148,148,,,4,0.6188918330008164,5050,001,2025-11-26_20-31-26,
123,AM32NES.JPG,grusom_compressed.wav,negative,babble_78.wav,borddug_reversed.wav,utro_reversed.wav,,,,,0,149,149,149,,,4,1.9104268749943003,5050,001,2025-11-26_20-31-26,
119,AM14NES.JPG,forår_compressed.wav,positive,babble_24.wav,konge_reversed.wav,ferie_reversed.wav,,,,,0,150,150,150,,,5,2.0347685830056434,5050,001,2025-11-26_20-31-26,
121,AF07ANS.JPG,genstand_compressed.wav,neutral,babble_42.wav,misbrug_reversed.wav,engel_reversed.wav,,,,,0,151,151,151,,,4,1.9998385829967447,5050,001,2025-11-26_20-31-26,
1,AM28ANS.JPG,jubel_compressed.wav,positive,babble_72.wav,rædsel_reversed.wav,selvmord_reversed.wav,,,,,0,152,152,152,,,3,1.7796825830009766,5050,001,2025-11-26_20-31-26,
8,AM24HAS.JPG,kysse_compressed.wav,positive,babble_41.wav,måned_reversed.wav,jubel_reversed.wav,,,,,0,153,153,153,,,9,3.2341115419985726,5050,001,2025-11-26_20-31-26,
52,AF24ANS.JPG,leder_compressed.wav,positive,babble_13.wav,blodig_reversed.wav,fedme_reversed.wav,,,,,0,154,154,154,,,4,1.7349815420020605,5050,001,2025-11-26_20-31-26,
60,AM09NES.JPG,forår_compressed.wav,positive,babble_50.wav,fremskridt_reversed.wav,ønske_reversed.wav,,,,,0,155,155,155,,,4,1.387617667001905,5050,001,2025-11-26_20-31-26,
106,AF12ANS.JPG,illoyal_compressed.wav,negative,babble_63.wav,natur_reversed.wav,succes_reversed.wav,,,,,0,156,156,156,,,6,2.42294312499871,5050,001,2025-11-26_20-31-26,
122,AF28ANS.JPG,ugle_compressed.wav,neutral,babble_68.wav,konkurs_reversed.wav,plakat_reversed.wav,,,,,0,157,157,157,,,4,2.4970154170005117,5050,001,2025-11-26_20-31-26,
6,AM20ANS.JPG,syndig_compressed.wav,negative,babble_22.wav,redskab_reversed.wav,kage_reversed.wav,,,,,0,158,158,158,,,4,0.9956744999944931,5050,001,2025-11-26_20-31-26,
81,AM33ANS.JPG,SILENCE,no-prime,babble_91.wav,sygdom_reversed.wav,blomstre_reversed.wav,,,,,0,159,159,159,,,5,1.3830707089946372,5050,001,2025-11-26_20-31-26,
58,AF33NES.JPG,offer_compressed.wav,negative,babble_97.wav,opstemt_reversed.wav,grimme_reversed.wav,,,,,0,160,160,160,,,4,4.2215886670019245,5050,001,2025-11-26_20-31-26,
75,AF02HAS.JPG,bifald_compressed.wav,positive,babble_4.wav,natur_reversed.wav,patent_reversed.wav,,,,,0,161,161,161,,,9,0.03325274999951944,5050,001,2025-11-26_20-31-26,
199,AM10NES.JPG,accept_compressed.wav,positive,babble_89.wav,enhed_reversed.wav,venlig_reversed.wav,,,,,0,162,162,162,,,5,1.9820154999906663,5050,001,2025-11-26_20-31-26,
167,AF15NES.JPG,SILENCE,no-prime,babble_73.wav,dæmpet_reversed.wav,fjollet_reversed.wav,,,,,0,163,163,163,,,4,1.408472333001555,5050,001,2025-11-26_20-31-26,
88,AM19NES.JPG,sejre_compressed.wav,positive,babble_66.wav,plakat_reversed.wav,sindssyg_reversed.wav,,,,,0,164,164,164,,,3,1.5285598329937784,5050,001,2025-11-26_20-31-26,
92,AM24ANS.JPG,afvist_compressed.wav,negative,babble_6.wav,djævel_reversed.wav,ensom_reversed.wav,,,,,0,165,165,165,,,4,2.835902332997648,5050,001,2025-11-26_20-31-26,
68,AF23HAS.JPG,mester_compressed.wav,positive,babble_92.wav,skønhed_reversed.wav,væmmes_reversed.wav,,,,,0,166,166,166,,,6,2.4726585839962354,5050,001,2025-11-26_20-31-26,
11,AM19ANS.JPG,ankel_compressed.wav,neutral,babble_16.wav,flirte_reversed.wav,sexet_reversed.wav,,,,,0,167,167,167,,,4,1.7909567080059787,5050,001,2025-11-26_20-31-26,
148,AF33ANS.JPG,rædsel_compressed.wav,negative,babble_19.wav,giftig_reversed.wav,konge_reversed.wav,,,,,0,168,168,168,,,4,1.161086250009248,5050,001,2025-11-26_20-31-26,
173,AM26ANS.JPG,SILENCE,no-prime,babble_53.wav,taber_reversed.wav,feber_reversed.wav,,,,,0,169,169,169,,,3,3.211010625003837,5050,001,2025-11-26_20-31-26,
155,AF20HAS.JPG,SILENCE,no-prime,babble_41.wav,giftig_reversed.wav,sæde_reversed.wav,,,,,0,170,170,170,,,9,1.8964034169912338,5050,001,2025-11-26_20-31-26,
141,AF01HAS.JPG,fase_compressed.wav,neutral,babble_2.wav,selvmord_reversed.wav,finger_reversed.wav,,,,,0,171,171,171,,,8,1.3568932080088416,5050,001,2025-11-26_20-31-26,
32,AF03ANS.JPG,sandhed_compressed.wav,positive,babble_23.wav,slave_reversed.wav,genstand_reversed.wav,,,,,0,172,172,172,,,3,2.127430209002341,5050,001,2025-11-26_20-31-26,
86,AM10ANS.JPG,beundret_compressed.wav,positive,babble_69.wav,succes_reversed.wav,blomstre_reversed.wav,,,,,0,173,173,173,,,3,0.8999889999977313,5050,001,2025-11-26_20-31-26,
181,AM09ANS.JPG,utro_compressed.wav,negative,babble_80.wav,lækker_reversed.wav,diamant_reversed.wav,,,,,0,174,174,174,,,2,2.3122724580025533,5050,001,2025-11-26_20-31-26,
19,AF20ANS.JPG,SILENCE,no-prime,babble_19.wav,genert_reversed.wav,gratis_reversed.wav,,,,,0,175,175,175,,,3,2.181568749991129,5050,001,2025-11-26_20-31-26,
101,AM02ANS.JPG,magisk_compressed.wav,positive,babble_70.wav,ugle_reversed.wav,varme_reversed.wav,,,,,0,176,176,176,,,2,2.31889000000956,5050,001,2025-11-26_20-31-26,
165,AF24HAS.JPG,kage_compressed.wav,positive,babble_0.wav,pervers_reversed.wav,spænding_reversed.wav,,,,,0,177,177,177,,,8,0.6004440419928869,5050,001,2025-11-26_20-31-26,
2,AF34ANS.JPG,utro_compressed.wav,negative,babble_66.wav,smerte_reversed.wav,banner_reversed.wav,,,,,0,178,178,178,,,9,2.373815667000599,5050,001,2025-11-26_20-31-26,
28,AF02NES.JPG,feber_compressed.wav,negative,babble_88.wav,himmel_reversed.wav,vandfald_reversed.wav,,,,,0,179,179,179,,,3,3.2464199580135755,5050,001,2025-11-26_20-31-26,
154,AM17NES.JPG,nonne_compressed.wav,neutral,babble_80.wav,frihed_reversed.wav,vandfald_reversed.wav,,,,,0,180,180,180,,,3,0.8133396249904763,5050,001,2025-11-26_20-31-26,
132,AM01ANS.JPG,SILENCE,no-prime,babble_88.wav,salat_reversed.wav,taber_reversed.wav,,,,,0,181,181,181,,,4,1.276050333006424,5050,001,2025-11-26_20-31-26,
198,AM18HAS.JPG,tilfreds_compressed.wav,positive,babble_72.wav,flirte_reversed.wav,konkurs_reversed.wav,,,,,0,182,182,182,,,8,0.8408493750030175,5050,001,2025-11-26_20-31-26,
63,AM01HAS.JPG,djævel_compressed.wav,negative,babble_70.wav,knude_reversed.wav,gaffel_reversed.wav,,,,,0,183,183,183,,,7,0.5007045419915812,5050,001,2025-11-26_20-31-26,
47,AM18NES.JPG,poesi_compressed.wav,neutral,babble_88.wav,søsyg_reversed.wav,beskidt_reversed.wav,,,,,0,184,184,184,,,5,0.5510894589970121,5050,001,2025-11-26_20-31-26,
89,AF28NES.JPG,nonne_compressed.wav,neutral,babble_23.wav,modgang_reversed.wav,oprørt_reversed.wav,,,,,0,185,185,185,,,3,2.417887333998806,5050,001,2025-11-26_20-31-26,
164,AM08HAS.JPG,patent_compressed.wav,neutral,babble_26.wav,museum_reversed.wav,putte_reversed.wav,,,,,0,186,186,186,,,8,0.7356852920056554,5050,001,2025-11-26_20-31-26,
197,AF34HAS.JPG,SILENCE,no-prime,babble_4.wav,utro_reversed.wav,himmel_reversed.wav,,,,,0,187,187,187,,,7,0.6034230410004966,5050,001,2025-11-26_20-31-26,
125,AF09NES.JPG,rotte_compressed.wav,negative,babble_54.wav,gave_reversed.wav,hader_reversed.wav,,,,,0,188,188,188,,,4,1.0632742080051685,5050,001,2025-11-26_20-31-26,
156,AM27HAS.JPG,gade_compressed.wav,neutral,babble_27.wav,rabies_reversed.wav,voldtægt_reversed.wav,,,,,0,189,189,189,,,7,2.3899707919918,5050,001,2025-11-26_20-31-26,
65,AF31HAS.JPG,SILENCE,no-prime,babble_62.wav,kage_reversed.wav,skyldig_reversed.wav,,,,,0,190,190,190,,,6,2.6350100840063533,5050,001,2025-11-26_20-31-26,
120,AF32ANS.JPG,succes_compressed.wav,positive,babble_95.wav,bange_reversed.wav,taber_reversed.wav,,,,,0,191,191,191,,,4,1.8412277919996995,5050,001,2025-11-26_20-31-26,
180,AF27HAS.JPG,forkert_compressed.wav,negative,babble_3.wav,skammel_reversed.wav,vindue_reversed.wav,,,,,0,192,192,192,,,9,0.3190444159990875,5050,001,2025-11-26_20-31-26,
152,AF29HAS.JPG,plakat_compressed.wav,neutral,babble_43.wav,smerte_reversed.wav,forpint_reversed.wav,,,,,0,193,193,193,,,9,8.89696429099422,5050,001,2025-11-26_20-31-26,
