trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,Participant ID,Session,date,
95,AF31ANS.JPG,affald_compressed.wav,negative,babble_85.wav,respekt_reversed.wav,tilfreds_reversed.wav,,,,,0,89,89,89,,,2,0.29708209994714707,3475,001,2025-12-06_13-26-58,
155,AF31NES.JPG,humor_compressed.wav,positive,babble_68.wav,lærer_reversed.wav,luksus_reversed.wav,,,,,0,90,90,90,,,5,0.7715003999765031,3475,001,2025-12-06_13-26-58,
154,AF32NES.JPG,ketchup_compressed.wav,neutral,babble_0.wav,rigdom_reversed.wav,sejre_reversed.wav,,,,,0,91,91,91,,,4,0.6706340999808162,3475,001,2025-12-06_13-26-58,
111,AM15NES.JPG,violin_compressed.wav,neutral,babble_9.wav,varme_reversed.wav,bygning_reversed.wav,,,,,0,92,92,92,,,4,1.7658510999754071,3475,001,2025-12-06_13-26-58,
47,AF33NES.JPG,fjollet_compressed.wav,positive,babble_75.wav,rådden_reversed.wav,rædsel_reversed.wav,,,,,0,93,93,93,,,4,4.05043659999501,3475,001,2025-12-06_13-26-58,
199,AM31HAS.JPG,slave_compressed.wav,negative,babble_88.wav,affald_reversed.wav,opstemt_reversed.wav,,,,,0,94,94,94,,,7,0.6113298999844119,3475,001,2025-12-06_13-26-58,
119,AF08ANS.JPG,koldbrand_compressed.wav,negative,babble_71.wav,baby_reversed.wav,gade_reversed.wav,,,,,0,95,95,95,,,3,0.421729099994991,3475,001,2025-12-06_13-26-58,
165,AF06NES.JPG,dollar_compressed.wav,positive,babble_88.wav,lyse_reversed.wav,gaffel_reversed.wav,,,,,0,96,96,96,,,4,1.600326900021173,3475,001,2025-12-06_13-26-58,
181,AF19ANS.JPG,sindssyg_compressed.wav,negative,babble_47.wav,poesi_reversed.wav,grimme_reversed.wav,,,,,0,97,97,97,,,3,0.4986547000007704,3475,001,2025-12-06_13-26-58,
123,AF11HAS.JPG,natur_compressed.wav,positive,babble_67.wav,sollys_reversed.wav,luksus_reversed.wav,,,,,0,98,98,98,,,7,0.547311499947682,3475,001,2025-12-06_13-26-58,
