signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
absent,0.5,SILENCE,NA,babble_80.wav,jubel_reversed.wav,traume_reversed.wav,,,,,0,112,112,112,,,z,0.30898558300032164,Correct Rejection,0.703130392566269,1133445,001,2025-11-22_15-56-50,
absent,0.5,SILENCE,NA,babble_98.wav,himmel_reversed.wav,statue_reversed.wav,,,,,0,113,113,113,,,z,0.6037868750026973,Correct Rejection,0.7632192643097182,1133445,001,2025-11-22_15-56-50,
present,0.6,museum_compressed.wav,museum,babble_80.wav,borddug_reversed.wav,pude_reversed.wav,,,,,0,114,114,114,,,m,0.23690370799886296,Hit,1.1111356139891368,1133445,001,2025-11-22_15-56-50,
present,0.4,museum_compressed.wav,museum,babble_9.wav,luksus_reversed.wav,genert_reversed.wav,,,,,0,115,115,115,,,m,0.25521274999846355,Hit,0.9861055219391003,1133445,001,2025-11-22_15-56-50,
present,0.4,morder_compressed.wav,morder,babble_41.wav,sæde_reversed.wav,utro_reversed.wav,,,,,0,116,116,116,,,m,1.6316621250007302,Hit,0.8679725909969895,1133445,001,2025-11-22_15-56-50,
present,0.2,sejre_compressed.wav,sejre,babble_20.wav,taber_reversed.wav,illoyal_reversed.wav,,,,,0,117,117,117,,,m,0.5183766250011104,Hit,1.0562867391724795,1133445,001,2025-11-22_15-56-50,
absent,0.5,SILENCE,NA,babble_13.wav,forpint_reversed.wav,heldig_reversed.wav,,,,,0,118,118,118,,,z,0.4954362919997948,Correct Rejection,0.713272064964413,1133445,001,2025-11-22_15-56-50,
absent,0.7,SILENCE,NA,babble_60.wav,talent_reversed.wav,venlig_reversed.wav,,,,,0,119,119,119,,,z,0.40147404100207496,Correct Rejection,0.7542159575182439,1133445,001,2025-11-22_15-56-50,
present,0.7,borddug_compressed.wav,borddug,babble_95.wav,skuffe_reversed.wav,nonne_reversed.wav,,,,,0,120,120,120,,,m,1.9982694579994131,Hit,0.5965273177084673,1133445,001,2025-11-22_15-56-50,
present,0.4,kysse_compressed.wav,kysse,babble_83.wav,tumor_reversed.wav,koldbrand_reversed.wav,,,,,0,121,121,121,,,m,1.0506287919997703,Hit,0.9635666766452998,1133445,001,2025-11-22_15-56-50,
present,0.4,sandhed_compressed.wav,sandhed,babble_28.wav,luksus_reversed.wav,papir_reversed.wav,,,,,0,122,122,122,,,m,0.4003710830002092,Hit,0.8187416195966475,1133445,001,2025-11-22_15-56-50,
present,0.6,sexet_compressed.wav,sexet,babble_10.wav,brænde_reversed.wav,festlig_reversed.wav,,,,,0,123,123,123,,,z,0.3872515420007403,Miss,0.8453244715582655,1133445,001,2025-11-22_15-56-50,
absent,0.7,SILENCE,NA,babble_77.wav,rådden_reversed.wav,fiasko_reversed.wav,,,,,0,124,124,124,,,z,0.5976263749980717,Correct Rejection,0.7301547114533982,1133445,001,2025-11-22_15-56-50,
absent,0.2,SILENCE,NA,babble_1.wav,passion_reversed.wav,sæde_reversed.wav,,,,,0,125,125,125,,,z,0.35588862499935203,Correct Rejection,1.3716904258834441,1133445,001,2025-11-22_15-56-50,
absent,0.2,SILENCE,NA,babble_74.wav,hjerte_reversed.wav,leder_reversed.wav,,,,,0,126,126,126,,,m,0.27491954200013424,False Alarm,1.3951220886347544,1133445,001,2025-11-22_15-56-50,
absent,0.7,SILENCE,NA,babble_84.wav,røver_reversed.wav,rabies_reversed.wav,,,,,0,127,127,127,,,z,1.1211837920018297,Correct Rejection,1.204520422697228,1133445,001,2025-11-22_15-56-50,
present,0.1,rigdom_compressed.wav,rigdom,babble_73.wav,bifald_reversed.wav,fedme_reversed.wav,,,,,0,128,128,128,,,m,0.35110250000070664,Hit,0.7613184512590646,1133445,001,2025-11-22_15-56-50,
absent,0.5,SILENCE,NA,babble_25.wav,vindue_reversed.wav,giftig_reversed.wav,,,,,0,129,129,129,,,z,0.3696817909985839,Correct Rejection,1.3381932161803536,1133445,001,2025-11-22_15-56-50,
absent,0.3,SILENCE,NA,babble_39.wav,genert_reversed.wav,bygning_reversed.wav,,,,,0,130,130,130,,,z,0.5438101250001637,Correct Rejection,1.1606893606027924,1133445,001,2025-11-22_15-56-50,
present,0.1,leder_compressed.wav,leder,babble_61.wav,vindue_reversed.wav,leder_reversed.wav,,,,,0,131,131,131,,,m,0.2979009999980917,Hit,1.0567905550554713,1133445,001,2025-11-22_15-56-50,
absent,0.6,SILENCE,NA,babble_43.wav,sikker_reversed.wav,ketchup_reversed.wav,,,,,0,132,132,132,,,m,0.5449828339988017,False Alarm,0.6712136530446434,1133445,001,2025-11-22_15-56-50,
absent,0.4,SILENCE,NA,babble_27.wav,bifald_reversed.wav,krise_reversed.wav,,,,,0,133,133,133,,,m,0.3229610410016903,False Alarm,0.8100277980194661,1133445,001,2025-11-22_15-56-50,
absent,0.1,SILENCE,NA,babble_34.wav,hader_reversed.wav,stjerne_reversed.wav,,,,,0,134,134,134,,,z,0.6496262910004589,Correct Rejection,1.071662506554353,1133445,001,2025-11-22_15-56-50,
absent,0.3,SILENCE,NA,babble_1.wav,taber_reversed.wav,smerte_reversed.wav,,,,,0,135,135,135,,,z,0.2985110410008929,Correct Rejection,0.9292083700571061,1133445,001,2025-11-22_15-56-50,
absent,0.6,SILENCE,NA,babble_59.wav,rædsel_reversed.wav,affald_reversed.wav,,,,,0,136,136,136,,,z,0.26056420800159685,Correct Rejection,0.7612969860945846,1133445,001,2025-11-22_15-56-50,
present,0.1,taber_compressed.wav,taber,babble_34.wav,boble_reversed.wav,boble_reversed.wav,,,,,0,137,137,137,,,m,0.8170316249997995,Hit,1.059969078468205,1133445,001,2025-11-22_15-56-50,
present,0.7,forpint_compressed.wav,forpint,babble_1.wav,rigdom_reversed.wav,ønske_reversed.wav,,,,,0,138,138,138,,,z,0.8027269160011201,Miss,1.3959616768568124,1133445,001,2025-11-22_15-56-50,
present,0.6,kage_compressed.wav,kage,babble_15.wav,kiste_reversed.wav,himmel_reversed.wav,,,,,0,139,139,139,,,m,1.6111512499992386,Hit,1.451005329833274,1133445,001,2025-11-22_15-56-50,
present,0.7,penge_compressed.wav,penge,babble_89.wav,grusom_reversed.wav,fremskridt_reversed.wav,,,,,0,140,140,140,,,z,0.2812233329968876,Miss,1.2287052634988112,1133445,001,2025-11-22_15-56-50,
present,0.2,oprørt_compressed.wav,oprørt,babble_34.wav,spise_reversed.wav,feber_reversed.wav,,,,,0,141,141,141,,,z,0.6798096669990628,Miss,1.0377067428699953,1133445,001,2025-11-22_15-56-50,
absent,0.6,SILENCE,NA,babble_9.wav,grimme_reversed.wav,feber_reversed.wav,,,,,0,142,142,142,,,z,1.1717141659974004,Correct Rejection,1.0119462769881928,1133445,001,2025-11-22_15-56-50,
present,0.3,slave_compressed.wav,slave,babble_44.wav,sollys_reversed.wav,grimme_reversed.wav,,,,,0,143,143,143,,,m,0.22023079199789208,Hit,1.4090711596285126,1133445,001,2025-11-22_15-56-50,
present,0.3,grusom_compressed.wav,grusom,babble_42.wav,hjerte_reversed.wav,blodig_reversed.wav,,,,,0,144,144,144,,,m,0.2841425000005984,Hit,0.6912213113480651,1133445,001,2025-11-22_15-56-50,
present,0.4,taxa_compressed.wav,taxa,babble_35.wav,offer_reversed.wav,konkurs_reversed.wav,,,,,0,145,145,145,,,m,0.5674870830007421,Hit,0.5589793922365748,1133445,001,2025-11-22_15-56-50,
present,0.5,fedme_compressed.wav,fedme,babble_49.wav,kage_reversed.wav,ønske_reversed.wav,,,,,0,146,146,146,,,z,0.6193083340003795,Miss,0.6163750728436175,1133445,001,2025-11-22_15-56-50,
present,0.1,viden_compressed.wav,viden,babble_58.wav,himlen_reversed.wav,lyse_reversed.wav,,,,,0,147,147,147,,,m,0.7390808749987627,Hit,1.1785621471909011,1133445,001,2025-11-22_15-56-50,
absent,0.1,SILENCE,NA,babble_63.wav,albue_reversed.wav,affald_reversed.wav,,,,,0,148,148,148,,,z,0.3216482919997361,Correct Rejection,1.4765903115360295,1133445,001,2025-11-22_15-56-50,
present,0.7,fremskridt_compressed.wav,fremskridt,babble_78.wav,misbrug_reversed.wav,sejre_reversed.wav,,,,,0,149,149,149,,,m,0.9838527910033008,Hit,1.3621533925262854,1133445,001,2025-11-22_15-56-50,
absent,0.5,SILENCE,NA,babble_23.wav,affald_reversed.wav,diamant_reversed.wav,,,,,0,150,150,150,,,z,0.6359229999980016,Correct Rejection,0.9154737313216276,1133445,001,2025-11-22_15-56-50,
absent,0.5,SILENCE,NA,babble_45.wav,himlen_reversed.wav,kæle_reversed.wav,,,,,0,151,151,151,,,m,0.2144682920006744,False Alarm,0.7382538194257526,1133445,001,2025-11-22_15-56-50,
absent,0.6,SILENCE,NA,babble_9.wav,pude_reversed.wav,søsyg_reversed.wav,,,,,0,152,152,152,,,m,0.32166337500166264,False Alarm,1.0630112361151927,1133445,001,2025-11-22_15-56-50,
present,0.2,ferie_compressed.wav,ferie,babble_43.wav,vinde_reversed.wav,sollys_reversed.wav,,,,,0,153,153,153,,,m,0.3718479169983766,Hit,1.2659993806622039,1133445,001,2025-11-22_15-56-50,
present,0.6,tønde_compressed.wav,tønde,babble_99.wav,poesi_reversed.wav,succes_reversed.wav,,,,,0,154,154,154,,,z,0.523451875000319,Miss,0.5782548808946515,1133445,001,2025-11-22_15-56-50,
present,0.2,lækker_compressed.wav,lækker,babble_52.wav,latter_reversed.wav,drukne_reversed.wav,,,,,0,155,155,155,,,m,2.738578874999803,Hit,1.0326769850891837,1133445,001,2025-11-22_15-56-50,
present,0.1,blodig_compressed.wav,blodig,babble_62.wav,lækker_reversed.wav,drukne_reversed.wav,,,,,0,156,156,156,,,m,0.47048779200122226,Hit,1.2577147635876615,1133445,001,2025-11-22_15-56-50,
absent,0.6,SILENCE,NA,babble_91.wav,nøgle_reversed.wav,sikker_reversed.wav,,,,,0,157,157,157,,,m,0.6630741249973653,False Alarm,1.4214283379522994,1133445,001,2025-11-22_15-56-50,
present,0.5,ønske_compressed.wav,ønske,babble_15.wav,enhed_reversed.wav,taxa_reversed.wav,,,,,0,158,158,158,,,z,0.8655054160008149,Miss,1.2987031567775027,1133445,001,2025-11-22_15-56-50,
present,0.1,kujon_compressed.wav,kujon,babble_47.wav,skade_reversed.wav,kage_reversed.wav,,,,,0,159,159,159,,,m,0.2921944580011768,Hit,0.7535155731990373,1133445,001,2025-11-22_15-56-50,
absent,0.6,SILENCE,NA,babble_92.wav,trofæ_reversed.wav,tumor_reversed.wav,,,,,0,160,160,160,,,m,0.7799072500019975,False Alarm,0.691047069971972,1133445,001,2025-11-22_15-56-50,
present,0.4,banner_compressed.wav,banner,babble_98.wav,trussel_reversed.wav,taber_reversed.wav,,,,,0,161,161,161,,,z,0.6058855000010226,Miss,0.8048476014081944,1133445,001,2025-11-22_15-56-50,
absent,0.6,SILENCE,NA,babble_34.wav,varme_reversed.wav,fase_reversed.wav,,,,,0,162,162,162,,,z,5.079221833002521,Correct Rejection,1.1842525593888718,1133445,001,2025-11-22_15-56-50,
present,0.2,kysse_compressed.wav,kysse,babble_7.wav,cirkel_reversed.wav,gratis_reversed.wav,,,,,0,163,163,163,,,m,0.27333337500022026,Hit,1.2675694292546336,1133445,001,2025-11-22_15-56-50,
absent,0.1,SILENCE,NA,babble_54.wav,offer_reversed.wav,humor_reversed.wav,,,,,0,164,164,164,,,z,1.4609828339998785,Correct Rejection,0.7029485387019841,1133445,001,2025-11-22_15-56-50,
absent,0.1,SILENCE,NA,babble_42.wav,ønske_reversed.wav,maling_reversed.wav,,,,,0,165,165,165,,,z,1.1435995409992756,Correct Rejection,1.3160887357217788,1133445,001,2025-11-22_15-56-50,
present,0.4,rabies_compressed.wav,rabies,babble_14.wav,hage_reversed.wav,forpint_reversed.wav,,,,,0,166,166,166,,,z,1.4239249590027612,Miss,1.261617890167572,1133445,001,2025-11-22_15-56-50,
absent,0.3,SILENCE,NA,babble_38.wav,mave_reversed.wav,vandfald_reversed.wav,,,,,0,167,167,167,,,z,1.3269960420002462,Correct Rejection,0.7027400510863142,1133445,001,2025-11-22_15-56-50,
present,0.4,misbrug_compressed.wav,misbrug,babble_0.wav,himmel_reversed.wav,mester_reversed.wav,,,,,0,168,168,168,,,z,0.8657197920001636,Miss,0.999944554249574,1133445,001,2025-11-22_15-56-50,
present,0.5,grusom_compressed.wav,grusom,babble_75.wav,konge_reversed.wav,rædsel_reversed.wav,,,,,0,169,169,169,,,m,0.2905950419990404,Hit,1.3189537146004815,1133445,001,2025-11-22_15-56-50,
absent,0.4,SILENCE,NA,babble_51.wav,albue_reversed.wav,krise_reversed.wav,,,,,0,170,170,170,,,z,0.5459965000009106,Correct Rejection,0.7169124254708815,1133445,001,2025-11-22_15-56-50,
present,0.3,udskud_compressed.wav,udskud,babble_1.wav,bange_reversed.wav,diamant_reversed.wav,,,,,0,171,171,171,,,m,0.2723350839987688,Hit,1.3680863081349253,1133445,001,2025-11-22_15-56-50,
present,0.7,måned_compressed.wav,måned,babble_23.wav,himmel_reversed.wav,leder_reversed.wav,,,,,0,172,172,172,,,z,0.45679008400111343,Miss,0.8992926541943502,1133445,001,2025-11-22_15-56-50,
absent,0.2,SILENCE,NA,babble_86.wav,marked_reversed.wav,salat_reversed.wav,,,,,0,173,173,173,,,z,0.7151195420010481,Correct Rejection,0.7502261898000717,1133445,001,2025-11-22_15-56-50,
present,0.2,spise_compressed.wav,spise,babble_91.wav,rotte_reversed.wav,diamant_reversed.wav,,,,,0,174,174,174,,,m,0.28534229100114317,Hit,1.4160371620919716,1133445,001,2025-11-22_15-56-50,
absent,0.6,SILENCE,NA,babble_3.wav,lækker_reversed.wav,banner_reversed.wav,,,,,0,175,175,175,,,z,0.3101638340012869,Correct Rejection,1.2946166824360783,1133445,001,2025-11-22_15-56-50,
absent,0.7,SILENCE,NA,babble_94.wav,accept_reversed.wav,passion_reversed.wav,,,,,0,176,176,176,,,z,0.3118470420013182,Correct Rejection,1.1232251095899444,1133445,001,2025-11-22_15-56-50,
absent,0.7,SILENCE,NA,babble_11.wav,affald_reversed.wav,spise_reversed.wav,,,,,0,177,177,177,,,z,0.25146974999734084,Correct Rejection,1.401455184113555,1133445,001,2025-11-22_15-56-50,
present,0.5,rædsel_compressed.wav,rædsel,babble_59.wav,rådden_reversed.wav,gaffel_reversed.wav,,,,,0,178,178,178,,,m,0.891749999998865,Hit,0.8456404323678206,1133445,001,2025-11-22_15-56-50,
absent,0.7,SILENCE,NA,babble_18.wav,krise_reversed.wav,ketchup_reversed.wav,,,,,0,179,179,179,,,z,0.39713333300096565,Correct Rejection,0.7188714345409605,1133445,001,2025-11-22_15-56-50,
present,0.3,beskidt_compressed.wav,beskidt,babble_40.wav,brænde_reversed.wav,avis_reversed.wav,,,,,0,180,180,180,,,z,0.05971391700222739,Miss,1.3069172750633824,1133445,001,2025-11-22_15-56-50,
absent,0.1,SILENCE,NA,babble_80.wav,pude_reversed.wav,borddug_reversed.wav,,,,,0,181,181,181,,,m,0.3593144160004158,False Alarm,1.2797962257295947,1133445,001,2025-11-22_15-56-50,
absent,0.2,SILENCE,NA,babble_5.wav,genstand_reversed.wav,tilfreds_reversed.wav,,,,,0,182,182,182,,,z,0.6783893339998031,Correct Rejection,1.344369762438913,1133445,001,2025-11-22_15-56-50,
present,0.1,maling_compressed.wav,maling,babble_14.wav,traume_reversed.wav,glæde_reversed.wav,,,,,0,183,183,183,,,z,0.37943887499932316,Miss,0.9121662893721468,1133445,001,2025-11-22_15-56-50,
present,0.6,minder_compressed.wav,minder,babble_93.wav,violin_reversed.wav,regnbue_reversed.wav,,,,,0,184,184,184,,,z,0.7453525000018999,Miss,0.772703658464077,1133445,001,2025-11-22_15-56-50,
absent,0.7,SILENCE,NA,babble_24.wav,fedme_reversed.wav,viden_reversed.wav,,,,,0,185,185,185,,,z,4.260888000000705,Correct Rejection,1.0117192591817794,1133445,001,2025-11-22_15-56-50,
absent,0.7,SILENCE,NA,babble_13.wav,røver_reversed.wav,væmmes_reversed.wav,,,,,0,186,186,186,,,z,0.41085008300069603,Correct Rejection,0.7382278952931859,1133445,001,2025-11-22_15-56-50,
present,0.5,sexet_compressed.wav,sexet,babble_37.wav,spænding_reversed.wav,selvmord_reversed.wav,,,,,0,187,187,187,,,m,0.4159302080006455,Hit,1.015307135867598,1133445,001,2025-11-22_15-56-50,
absent,0.2,SILENCE,NA,babble_47.wav,poesi_reversed.wav,oprørt_reversed.wav,,,,,0,188,188,188,,,z,0.8463830000000598,Correct Rejection,0.6602211631342948,1133445,001,2025-11-22_15-56-50,
absent,0.4,SILENCE,NA,babble_25.wav,illoyal_reversed.wav,gidsel_reversed.wav,,,,,0,189,189,189,,,m,0.7433237920013198,False Alarm,1.34007215035964,1133445,001,2025-11-22_15-56-50,
present,0.3,misbrug_compressed.wav,misbrug,babble_43.wav,trussel_reversed.wav,statue_reversed.wav,,,,,0,190,190,190,,,m,0.7627314999990631,Hit,1.138775267069077,1133445,001,2025-11-22_15-56-50,
present,0.7,leder_compressed.wav,leder,babble_90.wav,hjerte_reversed.wav,affald_reversed.wav,,,,,0,191,191,191,,,z,0.3244935830007307,Miss,1.0299688963265516,1133445,001,2025-11-22_15-56-50,
absent,0.5,SILENCE,NA,babble_91.wav,salat_reversed.wav,blodig_reversed.wav,,,,,0,192,192,192,,,z,0.3786264160007704,Correct Rejection,1.1081935911400458,1133445,001,2025-11-22_15-56-50,
absent,0.1,SILENCE,NA,babble_70.wav,dæmpet_reversed.wav,patent_reversed.wav,,,,,0,193,193,193,,,z,0.3962197920009203,Correct Rejection,1.177064118701529,1133445,001,2025-11-22_15-56-50,
absent,0.3,SILENCE,NA,babble_52.wav,genert_reversed.wav,redning_reversed.wav,,,,,0,194,194,194,,,z,0.4588087500014808,Correct Rejection,0.754251351377645,1133445,001,2025-11-22_15-56-50,
present,0.5,kontor_compressed.wav,kontor,babble_4.wav,smerte_reversed.wav,latter_reversed.wav,,,,,0,195,195,195,,,m,0.9100824580018525,Hit,0.6506902192340651,1133445,001,2025-11-22_15-56-50,
present,0.1,hårnål_compressed.wav,hårnål,babble_41.wav,kande_reversed.wav,latter_reversed.wav,,,,,0,196,196,196,,,m,0.40428787500059116,Hit,0.915893734413933,1133445,001,2025-11-22_15-56-50,
present,0.5,venlig_compressed.wav,venlig,babble_86.wav,lærer_reversed.wav,gaffel_reversed.wav,,,,,0,197,197,197,,,z,1.3540273329999764,Miss,1.1645675738316845,1133445,001,2025-11-22_15-56-50,
absent,0.6,SILENCE,NA,babble_17.wav,oprør_reversed.wav,putte_reversed.wav,,,,,0,198,198,198,,,m,1.2256861670030048,False Alarm,1.2656630065227688,1133445,001,2025-11-22_15-56-50,
present,0.1,hjerte_compressed.wav,hjerte,babble_5.wav,nonne_reversed.wav,lyse_reversed.wav,,,,,0,199,199,199,,,m,0.5312699159985641,Hit,0.9943222071927396,1133445,001,2025-11-22_15-56-50,
absent,0.4,SILENCE,NA,babble_70.wav,kærtegn_reversed.wav,kærtegn_reversed.wav,,,,,0,200,200,200,,,m,0.336816541999724,False Alarm,1.3802367180481916,1133445,001,2025-11-22_15-56-50,
present,0.1,misbrug_compressed.wav,misbrug,babble_52.wav,forpint_reversed.wav,bygning_reversed.wav,,,,,0,201,201,201,,,m,0.24630354100008844,Hit,1.1056678268983111,1133445,001,2025-11-22_15-56-50,
present,0.4,sikker_compressed.wav,sikker,babble_73.wav,beskidt_reversed.wav,sollys_reversed.wav,,,,,0,202,202,202,,,m,1.0889853329972539,Hit,1.181779704481773,1133445,001,2025-11-22_15-56-50,
absent,0.7,SILENCE,NA,babble_85.wav,redning_reversed.wav,sollys_reversed.wav,,,,,0,203,203,203,,,m,0.9505112920014653,False Alarm,1.4399868947188441,1133445,001,2025-11-22_15-56-50,
present,0.1,patent_compressed.wav,patent,babble_12.wav,ferie_reversed.wav,blodig_reversed.wav,,,,,0,204,204,204,,,m,1.031339791999926,Hit,1.4023915223973926,1133445,001,2025-11-22_15-56-50,
absent,0.1,SILENCE,NA,babble_56.wav,rigdom_reversed.wav,viden_reversed.wav,,,,,0,205,205,205,,,z,1.0797657090006396,Correct Rejection,0.9756024568124828,1133445,001,2025-11-22_15-56-50,
absent,0.7,SILENCE,NA,babble_33.wav,rigdom_reversed.wav,motor_reversed.wav,,,,,0,206,206,206,,,z,0.7460014579992276,Correct Rejection,1.1580974844000547,1133445,001,2025-11-22_15-56-50,
absent,0.5,SILENCE,NA,babble_10.wav,nonne_reversed.wav,lampe_reversed.wav,,,,,0,207,207,207,,,z,0.4166769999974349,Correct Rejection,0.5004137006455419,1133445,001,2025-11-22_15-56-50,
absent,0.6,SILENCE,NA,babble_81.wav,utro_reversed.wav,smerte_reversed.wav,,,,,0,208,208,208,,,z,0.34204487500028335,Correct Rejection,0.755870846754415,1133445,001,2025-11-22_15-56-50,
present,0.6,tilfreds_compressed.wav,tilfreds,babble_34.wav,bombe_reversed.wav,bange_reversed.wav,,,,,0,209,209,209,,,m,0.2587112500004878,Hit,0.5100414850198611,1133445,001,2025-11-22_15-56-50,
