signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
absent,0.3,SILENCE,NA,babble_87.wav,albue_reversed.wav,genert_reversed.wav,,,,,0,180,180,180,,,z,1.0584971999996924,Correct Rejection,0.8365923805563749,2011,001,2025-11-20_15-05-10,
present,0.1,statue_compressed.wav,statue,babble_1.wav,gratis_reversed.wav,glæde_reversed.wav,,,,,0,181,181,181,,,m,0.978943000001891,Hit,0.677442409388539,2011,001,2025-11-20_15-05-10,
present,0.1,ugle_compressed.wav,ugle,babble_68.wav,syndig_reversed.wav,nonsens_reversed.wav,,,,,0,182,182,182,,,z,1.6907548000017414,Miss,0.7829469487979369,2011,001,2025-11-20_15-05-10,
absent,0.6,SILENCE,NA,babble_36.wav,ugle_reversed.wav,bygning_reversed.wav,,,,,0,183,183,183,,,z,1.8869942999990599,Correct Rejection,0.6219342804633035,2011,001,2025-11-20_15-05-10,
present,0.4,brutal_compressed.wav,brutal,babble_84.wav,krise_reversed.wav,røver_reversed.wav,,,,,0,184,184,184,,,m,1.18675710000025,Hit,1.2998901708474957,2011,001,2025-11-20_15-05-10,
absent,0.3,SILENCE,NA,babble_82.wav,talent_reversed.wav,kage_reversed.wav,,,,,0,185,185,185,,,z,0.7938795999980357,Correct Rejection,1.3376338830288144,2011,001,2025-11-20_15-05-10,
absent,0.6,SILENCE,NA,babble_99.wav,gratis_reversed.wav,hader_reversed.wav,,,,,0,186,186,186,,,z,0.7657842000007804,Correct Rejection,1.166724898227302,2011,001,2025-11-20_15-05-10,
absent,0.2,SILENCE,NA,babble_19.wav,frihed_reversed.wav,kedel_reversed.wav,,,,,0,187,187,187,,,z,0.6703844000003301,Correct Rejection,1.0256819758116014,2011,001,2025-11-20_15-05-10,
absent,0.1,SILENCE,NA,babble_80.wav,kærtegn_reversed.wav,frygtsom_reversed.wav,,,,,0,188,188,188,,,z,0.5184254999985569,Correct Rejection,0.9494948594398881,2011,001,2025-11-20_15-05-10,
present,0.6,respekt_compressed.wav,respekt,babble_26.wav,motor_reversed.wav,koldbrand_reversed.wav,,,,,0,189,189,189,,,m,0.3287611999985529,Hit,0.709130319149246,2011,001,2025-11-20_15-05-10,
present,0.2,modgang_compressed.wav,modgang,babble_57.wav,giftig_reversed.wav,forkert_reversed.wav,,,,,0,190,190,190,,,m,0.6449977000011131,Hit,1.4425825552660183,2011,001,2025-11-20_15-05-10,
absent,0.6,SILENCE,NA,babble_90.wav,krise_reversed.wav,ønske_reversed.wav,,,,,0,191,191,191,,,z,0.7802177999983542,Correct Rejection,1.120648907135533,2011,001,2025-11-20_15-05-10,
absent,0.4,SILENCE,NA,babble_33.wav,redning_reversed.wav,rådden_reversed.wav,,,,,0,192,192,192,,,z,0.279966099999001,Correct Rejection,1.1848895047137784,2011,001,2025-11-20_15-05-10,
present,0.3,fængsel_compressed.wav,fængsel,babble_22.wav,giftig_reversed.wav,hader_reversed.wav,,,,,0,193,193,193,,,z,0.4836758000019472,Miss,0.8337566261078139,2011,001,2025-11-20_15-05-10,
present,0.6,kysse_compressed.wav,kysse,babble_57.wav,måned_reversed.wav,regnbue_reversed.wav,,,,,0,194,194,194,,,m,0.541832400002022,Hit,1.1173827629048332,2011,001,2025-11-20_15-05-10,
present,0.6,gade_compressed.wav,gade,babble_7.wav,bombe_reversed.wav,voldtægt_reversed.wav,,,,,0,195,195,195,,,m,0.6050313000014285,Hit,1.3113942299598809,2011,001,2025-11-20_15-05-10,
present,0.4,kande_compressed.wav,kande,babble_42.wav,grusom_reversed.wav,vandal_reversed.wav,,,,,0,196,196,196,,,m,0.2695282999993651,Hit,0.7849757411464919,2011,001,2025-11-20_15-05-10,
present,0.2,skammel_compressed.wav,skammel,babble_63.wav,brænde_reversed.wav,konkurs_reversed.wav,,,,,0,197,197,197,,,m,0.32998910000242176,Hit,0.5448873477962523,2011,001,2025-11-20_15-05-10,
present,0.6,gidsel_compressed.wav,gidsel,babble_50.wav,redning_reversed.wav,nonne_reversed.wav,,,,,0,198,198,198,,,m,0.6451803999989352,Hit,0.965118706761271,2011,001,2025-11-20_15-05-10,
absent,0.1,SILENCE,NA,babble_38.wav,hjerte_reversed.wav,himlen_reversed.wav,,,,,0,199,199,199,,,z,1.8700329000021156,Correct Rejection,0.8504139568888479,2011,001,2025-11-20_15-05-10,
present,0.7,ketchup_compressed.wav,ketchup,babble_32.wav,glæde_reversed.wav,voldtægt_reversed.wav,,,,,0,200,200,200,,,m,0.6123272000004363,Hit,1.1249757025227072,2011,001,2025-11-20_15-05-10,
present,0.1,opstemt_compressed.wav,opstemt,babble_2.wav,fjollet_reversed.wav,succes_reversed.wav,,,,,0,201,201,201,,,z,1.8931530000008934,Miss,1.4392475251706127,2011,001,2025-11-20_15-05-10,
present,0.5,luksus_compressed.wav,luksus,babble_27.wav,spise_reversed.wav,ensom_reversed.wav,,,,,0,202,202,202,,,m,1.3172345999992103,Hit,0.5025278210970425,2011,001,2025-11-20_15-05-10,
absent,0.5,SILENCE,NA,babble_98.wav,redskab_reversed.wav,blomstre_reversed.wav,,,,,0,203,203,203,,,z,1.6724031999983708,Correct Rejection,1.1363979796474957,2011,001,2025-11-20_15-05-10,
present,0.6,udskud_compressed.wav,udskud,babble_54.wav,konkurs_reversed.wav,lampe_reversed.wav,,,,,0,204,204,204,,,m,1.3755420000015874,Hit,1.3035844186849368,2011,001,2025-11-20_15-05-10,
present,0.5,salat_compressed.wav,salat,babble_67.wav,modgang_reversed.wav,beskidt_reversed.wav,,,,,0,205,205,205,,,m,0.2773124999985157,Hit,1.0980861200980758,2011,001,2025-11-20_15-05-10,
present,0.2,vinde_compressed.wav,vinde,babble_45.wav,utro_reversed.wav,ensom_reversed.wav,,,,,0,206,206,206,,,m,0.2710642000020016,Hit,1.308541605958737,2011,001,2025-11-20_15-05-10,
present,0.5,ønske_compressed.wav,ønske,babble_6.wav,brænde_reversed.wav,ensom_reversed.wav,,,,,0,207,207,207,,,m,0.2775309999997262,Hit,1.2627006815870168,2011,001,2025-11-20_15-05-10,
absent,0.6,SILENCE,NA,babble_32.wav,vandal_reversed.wav,hage_reversed.wav,,,,,0,208,208,208,,,z,0.7384824000000663,Correct Rejection,0.8857695700528279,2011,001,2025-11-20_15-05-10,
present,0.4,fjollet_compressed.wav,fjollet,babble_50.wav,talent_reversed.wav,vandal_reversed.wav,,,,,0,209,209,209,,,m,0.8970738000025449,Hit,1.3348652152882825,2011,001,2025-11-20_15-05-10,
