signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
absent,0.1,SILENCE,NA,babble_99.wav,skønhed_reversed.wav,fjollet_reversed.wav,,,,,0,113,113,113,,,z,1.0893307079968508,Correct Rejection,1.3108276758406157,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_95.wav,fremskridt_reversed.wav,giftig_reversed.wav,,,,,0,114,114,114,,,z,0.9203332499891985,Correct Rejection,0.9601565402031542,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_96.wav,diamant_reversed.wav,taber_reversed.wav,,,,,0,115,115,115,,,z,0.5001414999715053,Correct Rejection,0.8164780201016113,234567,001,2025-11-19_08-25-31,
present,0.2,nonne_compressed.wav,nonne,babble_44.wav,albue_reversed.wav,syndig_reversed.wav,,,,,0,116,116,116,,,m,0.27893383300397545,Hit,1.001486648881449,234567,001,2025-11-19_08-25-31,
present,0.5,kvæles_compressed.wav,kvæles,babble_11.wav,ketchup_reversed.wav,museum_reversed.wav,,,,,0,117,117,117,,,z,0.44968891600728966,Miss,0.7120207839223405,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_33.wav,kugle_reversed.wav,latter_reversed.wav,,,,,0,118,118,118,,,z,0.4636762500158511,Correct Rejection,1.4187485294617455,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_79.wav,modgang_reversed.wav,fremskridt_reversed.wav,,,,,0,119,119,119,,,z,0.4859451249940321,Correct Rejection,0.6519383738974347,234567,001,2025-11-19_08-25-31,
present,0.4,fjollet_compressed.wav,fjollet,babble_42.wav,spænding_reversed.wav,dæmpet_reversed.wav,,,,,0,120,120,120,,,m,0.3002073749958072,Hit,1.2022785770187425,234567,001,2025-11-19_08-25-31,
present,0.6,røver_compressed.wav,røver,babble_64.wav,hader_reversed.wav,tortur_reversed.wav,,,,,0,121,121,121,,,z,0.4212142080068588,Miss,1.388353276673711,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_98.wav,magisk_reversed.wav,frygtsom_reversed.wav,,,,,0,122,122,122,,,z,0.5739321250002831,Correct Rejection,1.4372925772969491,234567,001,2025-11-19_08-25-31,
present,0.3,lækker_compressed.wav,lækker,babble_17.wav,motor_reversed.wav,dæmpet_reversed.wav,,,,,0,123,123,123,,,z,0.7277976250043139,Miss,0.6932017429249497,234567,001,2025-11-19_08-25-31,
present,0.3,ønske_compressed.wav,ønske,babble_62.wav,djævel_reversed.wav,rabies_reversed.wav,,,,,0,124,124,124,,,m,0.3299613749841228,Hit,1.3485676697690168,234567,001,2025-11-19_08-25-31,
present,0.3,penge_compressed.wav,penge,babble_92.wav,fase_reversed.wav,hader_reversed.wav,,,,,0,125,125,125,,,z,1.127905125002144,Miss,1.2394831446920311,234567,001,2025-11-19_08-25-31,
present,0.2,taber_compressed.wav,taber,babble_76.wav,gave_reversed.wav,trussel_reversed.wav,,,,,0,126,126,126,,,m,0.6193335420102812,Hit,1.0728627269966255,234567,001,2025-11-19_08-25-31,
present,0.7,konge_compressed.wav,konge,babble_68.wav,marked_reversed.wav,luksus_reversed.wav,,,,,0,127,127,127,,,z,0.5072358330071438,Miss,0.5863845509809795,234567,001,2025-11-19_08-25-31,
present,0.1,sæde_compressed.wav,sæde,babble_3.wav,rådden_reversed.wav,redning_reversed.wav,,,,,0,128,128,128,,,z,0.6230823330115527,Miss,1.2823029495686482,234567,001,2025-11-19_08-25-31,
present,0.7,frelser_compressed.wav,frelser,babble_13.wav,pude_reversed.wav,gade_reversed.wav,,,,,0,129,129,129,,,m,0.5046856660046615,Hit,0.9894759594486057,234567,001,2025-11-19_08-25-31,
present,0.7,ketchup_compressed.wav,ketchup,babble_97.wav,stjerne_reversed.wav,fase_reversed.wav,,,,,0,130,130,130,,,m,0.7239583339833189,Hit,0.544093306450232,234567,001,2025-11-19_08-25-31,
present,0.7,plakat_compressed.wav,plakat,babble_0.wav,venlig_reversed.wav,vindue_reversed.wav,,,,,0,131,131,131,,,z,0.5424594590149354,Miss,0.5208967825825573,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_6.wav,accept_reversed.wav,ketchup_reversed.wav,,,,,0,132,132,132,,,z,0.5664439579995815,Correct Rejection,0.6142897855436653,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_52.wav,slagtning_reversed.wav,flirte_reversed.wav,,,,,0,133,133,133,,,z,0.6643596249923576,Correct Rejection,0.7181235203216708,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_24.wav,tilfreds_reversed.wav,brænde_reversed.wav,,,,,0,134,134,134,,,z,1.0912763749947771,Correct Rejection,1.4795381914196177,234567,001,2025-11-19_08-25-31,
present,0.2,pervers_compressed.wav,pervers,babble_49.wav,viden_reversed.wav,blomstre_reversed.wav,,,,,0,135,135,135,,,z,0.5284765840042382,Miss,0.6929006569444467,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_61.wav,nøgle_reversed.wav,misbrug_reversed.wav,,,,,0,136,136,136,,,z,0.5556654169922695,Correct Rejection,1.4070455113597764,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_35.wav,kiste_reversed.wav,taber_reversed.wav,,,,,0,137,137,137,,,z,0.5794805409968831,Correct Rejection,0.5215125922905572,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_14.wav,humor_reversed.wav,borddug_reversed.wav,,,,,0,138,138,138,,,z,0.41294558299705386,Correct Rejection,0.7752658402466946,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_78.wav,lampe_reversed.wav,sexet_reversed.wav,,,,,0,139,139,139,,,z,0.8830187499988824,Correct Rejection,0.8906128520701391,234567,001,2025-11-19_08-25-31,
present,0.4,affald_compressed.wav,affald,babble_3.wav,nonsens_reversed.wav,maling_reversed.wav,,,,,0,140,140,140,,,m,0.4326891670061741,Hit,0.8237975062657813,234567,001,2025-11-19_08-25-31,
present,0.1,spænding_compressed.wav,spænding,babble_40.wav,genstand_reversed.wav,konkurs_reversed.wav,,,,,0,141,141,141,,,z,0.4107382500078529,Miss,0.504280750277357,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_78.wav,frygtsom_reversed.wav,slagtning_reversed.wav,,,,,0,142,142,142,,,z,2.483349415997509,Correct Rejection,1.1250302976407522,234567,001,2025-11-19_08-25-31,
present,0.5,lækker_compressed.wav,lækker,babble_55.wav,sikker_reversed.wav,djævel_reversed.wav,,,,,0,143,143,143,,,z,0.5370806249848101,Miss,0.9020418062887087,234567,001,2025-11-19_08-25-31,
present,0.3,ærlig_compressed.wav,ærlig,babble_53.wav,avis_reversed.wav,krise_reversed.wav,,,,,0,144,144,144,,,z,0.473167416988872,Miss,0.9326972989290555,234567,001,2025-11-19_08-25-31,
present,0.7,voldsom_compressed.wav,voldsom,babble_92.wav,skønhed_reversed.wav,affald_reversed.wav,,,,,0,145,145,145,,,m,0.32477954198839143,Hit,0.8837134190623205,234567,001,2025-11-19_08-25-31,
present,0.6,feber_compressed.wav,feber,babble_31.wav,pude_reversed.wav,papir_reversed.wav,,,,,0,146,146,146,,,z,1.3602931659843307,Miss,1.1050471530425423,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_67.wav,metal_reversed.wav,hjerte_reversed.wav,,,,,0,147,147,147,,,z,0.8418287500098813,Correct Rejection,0.9671609393885252,234567,001,2025-11-19_08-25-31,
present,0.4,fængsel_compressed.wav,fængsel,babble_34.wav,avis_reversed.wav,slave_reversed.wav,,,,,0,148,148,148,,,z,0.7848320830089506,Miss,1.261662786348964,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_73.wav,skammel_reversed.wav,lyse_reversed.wav,,,,,0,149,149,149,,,z,0.5438310830213595,Correct Rejection,0.9725852376784954,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_87.wav,oprørt_reversed.wav,hader_reversed.wav,,,,,0,150,150,150,,,z,1.7835104169789702,Correct Rejection,0.5270123807052358,234567,001,2025-11-19_08-25-31,
present,0.5,sygdom_compressed.wav,sygdom,babble_91.wav,banner_reversed.wav,talent_reversed.wav,,,,,0,151,151,151,,,z,2.836496999982046,Miss,1.2674188977043923,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_42.wav,heldig_reversed.wav,fase_reversed.wav,,,,,0,152,152,152,,,z,0.42532762500923127,Correct Rejection,0.5077944592969915,234567,001,2025-11-19_08-25-31,
present,0.1,røver_compressed.wav,røver,babble_67.wav,kande_reversed.wav,passion_reversed.wav,,,,,0,153,153,153,,,m,0.6390190419915598,Hit,0.7806678838635762,234567,001,2025-11-19_08-25-31,
present,0.4,festlig_compressed.wav,festlig,babble_25.wav,salat_reversed.wav,tumor_reversed.wav,,,,,0,154,154,154,,,z,0.5407033330120612,Miss,0.5292436767093985,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_32.wav,sexet_reversed.wav,genert_reversed.wav,,,,,0,155,155,155,,,z,0.3747642500093207,Correct Rejection,0.6697144247149697,234567,001,2025-11-19_08-25-31,
present,0.7,brænde_compressed.wav,brænde,babble_62.wav,traume_reversed.wav,kæle_reversed.wav,,,,,0,156,156,156,,,z,1.164085291995434,Miss,0.6413888932235248,234567,001,2025-11-19_08-25-31,
present,0.5,kærtegn_compressed.wav,kærtegn,babble_50.wav,pjece_reversed.wav,misbrug_reversed.wav,,,,,0,157,157,157,,,m,0.8770203329913784,Hit,0.9591916143448801,234567,001,2025-11-19_08-25-31,
present,0.4,jubel_compressed.wav,jubel,babble_2.wav,bygning_reversed.wav,metal_reversed.wav,,,,,0,158,158,158,,,z,0.4103318749985192,Miss,0.9487727704854194,234567,001,2025-11-19_08-25-31,
present,0.2,søsyg_compressed.wav,søsyg,babble_34.wav,bombe_reversed.wav,gave_reversed.wav,,,,,0,159,159,159,,,z,0.5996064160135575,Miss,0.6405523816696373,234567,001,2025-11-19_08-25-31,
present,0.6,sollys_compressed.wav,sollys,babble_28.wav,kærtegn_reversed.wav,fase_reversed.wav,,,,,0,160,160,160,,,z,0.5631854590028524,Miss,0.5257532126502168,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_47.wav,nøgle_reversed.wav,humor_reversed.wav,,,,,0,161,161,161,,,z,0.6328623330045957,Correct Rejection,0.6755761101353926,234567,001,2025-11-19_08-25-31,
present,0.7,vindue_compressed.wav,vindue,babble_46.wav,brænde_reversed.wav,feber_reversed.wav,,,,,0,162,162,162,,,z,0.7180735419970006,Miss,1.1064413243538012,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_26.wav,albue_reversed.wav,tumor_reversed.wav,,,,,0,163,163,163,,,z,0.8479968330066185,Correct Rejection,0.5036784468234049,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_88.wav,putte_reversed.wav,sæde_reversed.wav,,,,,0,164,164,164,,,z,0.560283166996669,Correct Rejection,1.2457923050922215,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_99.wav,banner_reversed.wav,spise_reversed.wav,,,,,0,165,165,165,,,z,0.7366485410020687,Correct Rejection,0.7880218815014546,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_13.wav,kæle_reversed.wav,luksus_reversed.wav,,,,,0,166,166,166,,,z,0.6356742500211112,Correct Rejection,0.5266211124152885,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_76.wav,fiasko_reversed.wav,giftig_reversed.wav,,,,,0,167,167,167,,,z,1.0059977079799864,Correct Rejection,1.1305407498948519,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_11.wav,misbrug_reversed.wav,marked_reversed.wav,,,,,0,168,168,168,,,z,0.59051308297785,Correct Rejection,1.385149824417061,234567,001,2025-11-19_08-25-31,
present,0.1,heldig_compressed.wav,heldig,babble_73.wav,syndig_reversed.wav,måned_reversed.wav,,,,,0,169,169,169,,,m,0.3915155830036383,Hit,1.2389028957484096,234567,001,2025-11-19_08-25-31,
present,0.4,drukne_compressed.wav,drukne,babble_75.wav,magisk_reversed.wav,skuffe_reversed.wav,,,,,0,170,170,170,,,z,0.7454418750130571,Miss,1.4811466582031065,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_25.wav,forfald_reversed.wav,slave_reversed.wav,,,,,0,171,171,171,,,z,0.631514208012959,Correct Rejection,0.8842347103468082,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_82.wav,motor_reversed.wav,affald_reversed.wav,,,,,0,172,172,172,,,z,0.4275611250195652,Correct Rejection,1.4803331313273569,234567,001,2025-11-19_08-25-31,
absent,0.7,SILENCE,NA,babble_8.wav,nedbrud_reversed.wav,fiasko_reversed.wav,,,,,0,173,173,173,,,z,2.0728161669976544,Correct Rejection,1.0099972907020158,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_88.wav,tumor_reversed.wav,gratis_reversed.wav,,,,,0,174,174,174,,,z,0.6426084580016322,Correct Rejection,1.1035586539054294,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_96.wav,ugle_reversed.wav,ledning_reversed.wav,,,,,0,175,175,175,,,z,1.3041996670071967,Correct Rejection,0.5745361791328196,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_89.wav,kiste_reversed.wav,frygtsom_reversed.wav,,,,,0,176,176,176,,,z,0.5761838330072351,Correct Rejection,0.7144995851703525,234567,001,2025-11-19_08-25-31,
present,0.7,utro_compressed.wav,utro,babble_88.wav,oprør_reversed.wav,finger_reversed.wav,,,,,0,177,177,177,,,z,0.7142444160126615,Miss,1.0119735014173346,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_66.wav,humor_reversed.wav,spænding_reversed.wav,,,,,0,178,178,178,,,z,0.6941499170206953,Correct Rejection,0.7684856400483536,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_23.wav,ugle_reversed.wav,finger_reversed.wav,,,,,0,179,179,179,,,z,0.9865582500060555,Correct Rejection,1.3208724127903047,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_13.wav,ørken_reversed.wav,dollar_reversed.wav,,,,,0,180,180,180,,,z,0.9820229999895673,Correct Rejection,0.6314124274661634,234567,001,2025-11-19_08-25-31,
present,0.2,ketchup_compressed.wav,ketchup,babble_36.wav,regnbue_reversed.wav,plakat_reversed.wav,,,,,0,181,181,181,,,m,0.4006721660261974,Hit,1.2613861132547033,234567,001,2025-11-19_08-25-31,
present,0.1,statue_compressed.wav,statue,babble_65.wav,oprør_reversed.wav,nedbrud_reversed.wav,,,,,0,182,182,182,,,m,0.51233608298935,Hit,1.0305278121032622,234567,001,2025-11-19_08-25-31,
present,0.5,vandal_compressed.wav,vandal,babble_66.wav,sexet_reversed.wav,dæmpet_reversed.wav,,,,,0,183,183,183,,,z,0.5451969580026343,Miss,1.0732241819577693,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_44.wav,sikker_reversed.wav,vandfald_reversed.wav,,,,,0,184,184,184,,,z,0.5873643750092015,Correct Rejection,1.1165558344053221,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_46.wav,festlig_reversed.wav,kujon_reversed.wav,,,,,0,185,185,185,,,z,0.5460114159795921,Correct Rejection,1.0090299400076854,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_45.wav,engel_reversed.wav,trofæ_reversed.wav,,,,,0,186,186,186,,,z,0.43389679200481623,Correct Rejection,0.6950069006368845,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_65.wav,humor_reversed.wav,væmmes_reversed.wav,,,,,0,187,187,187,,,z,0.4961499999917578,Correct Rejection,0.9137782920304732,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_10.wav,krise_reversed.wav,putte_reversed.wav,,,,,0,188,188,188,,,z,0.4177609170146752,Correct Rejection,1.4861358906962265,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_41.wav,skammel_reversed.wav,blomstre_reversed.wav,,,,,0,189,189,189,,,z,1.3602266250236426,Correct Rejection,0.9668871030913181,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_3.wav,kontor_reversed.wav,rædsel_reversed.wav,,,,,0,190,190,190,,,z,0.6044586670177523,Correct Rejection,0.7539897746917721,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_47.wav,tumor_reversed.wav,kugle_reversed.wav,,,,,0,191,191,191,,,z,1.314728917001048,Correct Rejection,0.9867089350648824,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_18.wav,fase_reversed.wav,djævel_reversed.wav,,,,,0,192,192,192,,,z,0.7815407919988502,Correct Rejection,1.1505024452915014,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_93.wav,respekt_reversed.wav,pjece_reversed.wav,,,,,0,193,193,193,,,z,0.7612547920143697,Correct Rejection,1.191239144158391,234567,001,2025-11-19_08-25-31,
present,0.7,sexet_compressed.wav,sexet,babble_75.wav,fremskridt_reversed.wav,knude_reversed.wav,,,,,0,194,194,194,,,z,0.49889808302395977,Miss,1.3012928920339413,234567,001,2025-11-19_08-25-31,
present,0.5,afvist_compressed.wav,afvist,babble_38.wav,sexet_reversed.wav,nonne_reversed.wav,,,,,0,195,195,195,,,m,0.49144829099532217,Hit,0.7127026025149347,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_98.wav,gidsel_reversed.wav,giftig_reversed.wav,,,,,0,196,196,196,,,z,0.5608680839941371,Correct Rejection,0.8499571071111761,234567,001,2025-11-19_08-25-31,
present,0.1,natur_compressed.wav,natur,babble_11.wav,konge_reversed.wav,trussel_reversed.wav,,,,,0,197,197,197,,,m,0.2742900000012014,Hit,1.0560232126948916,234567,001,2025-11-19_08-25-31,
absent,0.4,SILENCE,NA,babble_54.wav,skønhed_reversed.wav,oprørt_reversed.wav,,,,,0,198,198,198,,,z,0.6347276250016876,Correct Rejection,1.1016515744719864,234567,001,2025-11-19_08-25-31,
present,0.3,violin_compressed.wav,violin,babble_6.wav,gaffel_reversed.wav,affald_reversed.wav,,,,,0,199,199,199,,,z,3.308209042006638,Miss,0.9887311764861527,234567,001,2025-11-19_08-25-31,
present,0.7,vandfald_compressed.wav,vandfald,babble_94.wav,regnbue_reversed.wav,smerte_reversed.wav,,,,,0,200,200,200,,,z,0.6245387920062058,Miss,0.6367631093976137,234567,001,2025-11-19_08-25-31,
present,0.2,taxa_compressed.wav,taxa,babble_12.wav,utro_reversed.wav,lærer_reversed.wav,,,,,0,201,201,201,,,m,0.31893791700713336,Hit,1.2815984369815325,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_80.wav,heldig_reversed.wav,oprørt_reversed.wav,,,,,0,202,202,202,,,z,0.3523491669911891,Correct Rejection,0.9598476585104435,234567,001,2025-11-19_08-25-31,
present,0.1,skønhed_compressed.wav,skønhed,babble_19.wav,gratis_reversed.wav,konkurs_reversed.wav,,,,,0,203,203,203,,,m,1.5249960829969496,Hit,0.8760483653397296,234567,001,2025-11-19_08-25-31,
absent,0.6,SILENCE,NA,babble_4.wav,sollys_reversed.wav,pude_reversed.wav,,,,,0,204,204,204,,,z,0.44579095899825916,Correct Rejection,0.5196903010168192,234567,001,2025-11-19_08-25-31,
present,0.5,offer_compressed.wav,offer,babble_74.wav,motor_reversed.wav,smerte_reversed.wav,,,,,0,205,205,205,,,z,0.47558770899195224,Miss,0.7299958262081683,234567,001,2025-11-19_08-25-31,
absent,0.5,SILENCE,NA,babble_62.wav,hage_reversed.wav,blomstre_reversed.wav,,,,,0,206,206,206,,,z,0.5779931249853689,Correct Rejection,1.411783713503175,234567,001,2025-11-19_08-25-31,
absent,0.3,SILENCE,NA,babble_33.wav,kedel_reversed.wav,himlen_reversed.wav,,,,,0,207,207,207,,,z,0.3353372080018744,Correct Rejection,1.232265407618229,234567,001,2025-11-19_08-25-31,
absent,0.2,SILENCE,NA,babble_76.wav,feber_reversed.wav,traume_reversed.wav,,,,,0,208,208,208,,,z,0.4611636250047013,Correct Rejection,0.965137735587058,234567,001,2025-11-19_08-25-31,
absent,0.1,SILENCE,NA,babble_71.wav,salat_reversed.wav,natur_reversed.wav,,,,,0,209,209,209,,,z,0.47065041700261645,Correct Rejection,0.5126585007935806,234567,001,2025-11-19_08-25-31,
